backfill_priority,atomic_index,source_file,line_number,domain_family,anchor_id,anchor_title,anchor_source_file,anchor_line_number,mapping_method,line_distance,candidate_equation,wolfram_form_hint,mint_status
166,648,UnificationComparison.txt,439,quantum_entanglement,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,560,"strain_tensor = h_+ * {{1,0,0,0}, {0,1,0,0}, {0,0,-1,0}, {0,0,0,0}} +","strain_tensor = h_+ * {{1,0,0,0}, {0,1,0,0}, {0,0,-1,0}, {0,0,0,0}} +",unminted
166,1680,UnificationComparison.txt,442,quantum_entanglement,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,557,"coupling_operator = Module[{quadrupole_moment},","coupling_operator = Module[{quadrupole_moment},",unminted
166,151,UnificationComparison.txt,443,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,556,quadrupole_moment = Integrate[,quadrupole_moment = Integrate[,unminted
166,1681,UnificationComparison.txt,454,signal_wave,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,545,resonance_condition = Solve[,resonance_condition = Solve[,unminted
166,1068,UnificationComparison.txt,455,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,544,"Ω_GW == Ω_cymatic * GoldenRatio^n,","Ω_GW == Ω_cymatic * GoldenRatio^n,",unminted
166,1682,UnificationComparison.txt,456,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,543,n ∈ Integers,n ∈ Integers,unminted
166,1683,UnificationComparison.txt,492,optimization_computation,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,507,"]ℋ_Trawin^(grav)[Ïˆ,t,g_μν] := Module[","]ℋ_Trawin^(grav)[Ïˆ,t,g_muν] := Module[",unminted
166,649,UnificationComparison.txt,495,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,504,G_Newton = Quantity[6,G_Newton = Quantity[6,unminted
166,1684,UnificationComparison.txt,498,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,501,ℋ_base = ℋ_tunnel + ℋ_ER + ℋ_SC + ℋ_cymatic + ℋ_TZP,ℋ_base = ℋ_tunnel + ℋ_ER + ℋ_SC + ℋ_cymatic + ℋ_TZP,unminted
166,152,UnificationComparison.txt,501,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,498,ℋ_Newtonian = -G_Newton * Sum[,ℋ_Newtonian = -G_Newton * Sum[,unminted
166,1685,UnificationComparison.txt,507,optimization_computation,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,492,"ℋ_GR = Module[{Î“_christoffel, R_μνρσ, C_μνρσ},","ℋ_GR = Module[{Î“_christoffel, R_muνρσ, C_muνρσ},",unminted
166,650,UnificationComparison.txt,508,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,491,"Î“_christoffel[μ_,ν_,ρ_] := (1/2) * g^(ρσ) * (","Î“_christoffel[mu_,ν_,ρ_] := (1/2) * g^(ρσ) * (",unminted
166,1686,UnificationComparison.txt,512,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,487,"R_μνρσ = D[Î“_christoffel[μ,ν,σ],x^ρ] - D[Î“_christoffel[μ,ρ,σ],x^ν] +","R_muνρσ = D[Î“_christoffel[mu,ν,σ],x^ρ] - D[Î“_christoffel[mu,ρ,σ],x^ν] +",unminted
166,95,UnificationComparison.txt,513,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,486,"Sum[Î“_christoffel[μ,ν,λ]*Î“_christoffel[λ,ρ,σ], {λ,0,3}] -","Sum[Î“_christoffel[mu,ν,lambda]*Î“_christoffel[lambda,ρ,σ], {lambda,0,3}] -",unminted
166,96,UnificationComparison.txt,514,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,485,"Sum[Î“_christoffel[μ,ρ,λ]*Î“_christoffel[λ,ν,σ], {λ,0,3}];","Sum[Î“_christoffel[mu,ρ,lambda]*Î“_christoffel[lambda,ν,σ], {lambda,0,3}];",unminted
166,651,UnificationComparison.txt,516,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,483,C_μνρσ = R_μνρσ - (1/2)*(g_μρ*R_νσ - g_μσ*R_νρ + g_νσ*R_μρ - g_νρ*R_μσ) +,C_muνρσ = R_muνρσ - (1/2)*(g_muρ*R_νσ - g_muσ*R_νρ + g_νσ*R_muρ - g_νρ*R_muσ) +,unminted
166,1687,UnificationComparison.txt,524,optimization_computation,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,475,"ℋ_tidal = Module[{E_ij, separation_vector},","ℋ_tidal = Module[{E_ij, separation_vector},",unminted
166,652,UnificationComparison.txt,525,quantum_entanglement,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,474,E_ij = R_0i0j,E_ij = R_0i0j,unminted
166,1688,UnificationComparison.txt,526,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,473,separation_vector = r - r_TZP,separation_vector = r - r_TZP,unminted
166,97,UnificationComparison.txt,528,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,471,(1/2) * Sum[,(1/2) * Sum[,unminted
166,1689,UnificationComparison.txt,535,optimization_computation,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,464,"ℋ_frame_dragging = Module[{J_angular, B_gravmag},","ℋ_frame_dragging = Module[{J_angular, B_gravmag},",unminted
166,1690,UnificationComparison.txt,536,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,463,"J_angular = AngularMomentum[CelestialBody[""Earth""]]","J_angular = AngularMomentum[CelestialBody[""Earth""]]",unminted
166,653,UnificationComparison.txt,538,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,461,B_gravmag = (G_Newton/(c^2)) * (,B_gravmag = (G_Newton/(c^2)) * (,unminted
166,1691,UnificationComparison.txt,547,category_type_theory,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,452,]ConvergenceMechanism = Functor[,]ConvergenceMechanism = Functor[,unminted
166,1692,UnificationComparison.txt,551,geometry_topology,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,448,]TopologicalUnificationValidation[ℋ_Trawin] := Module[,]TopologicalUnificationValidation[ℋ_Trawin] := Module[,unminted
166,1693,UnificationComparison.txt,554,optimization_computation,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,445,𝕋Œ_universality = Module[,𝕋Œ_universality = Module[,unminted
166,269,UnificationComparison.txt,557,geometry_topology,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,442,limit_manifolds = Association[,limit_manifolds = Association[,unminted
166,654,UnificationComparison.txt,558,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,441,LowEnergy -> Limit[,LowEnergy -> Limit[,unminted
166,270,UnificationComparison.txt,561,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,438,"] == StandardModel[SU(3)×SU(2)×U(1)],","] == StandardModel[SU(3)×SU(2)×U(1)],",unminted
166,655,UnificationComparison.txt,563,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,436,Classical -> Limit[,Classical -> Limit[,unminted
166,271,UnificationComparison.txt,566,quantum_entanglement,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,433,"] == EinsteinHilbert[R - 2Λ] + Maxwell[F_μν],","] == EinsteinHilbert[R - 2Λ] + Maxwell[F_muν],",unminted
166,656,UnificationComparison.txt,568,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,431,Planck -> Limit[,Planck -> Limit[,unminted
166,272,UnificationComparison.txt,571,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,428,"] ∈ StringTheory[Calabi_Yau, dim_compact = 6]","] ∈ StringTheory[Calabi_Yau, dim_compact = 6]",unminted
166,1694,UnificationComparison.txt,574,optimization_computation,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,425,"gauge_recovery = Module[{broken_symmetry, restoration},","gauge_recovery = Module[{broken_symmetry, restoration},",unminted
166,1069,UnificationComparison.txt,575,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,424,broken_symmetry = SymmetryGroup[ℋ_Trawin] @ r ≠ r_TZP,broken_symmetry = SymmetryGroup[ℋ_Trawin] @ r ≠ r_TZP,unminted
166,1070,UnificationComparison.txt,576,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,423,restoration = SymmetryGroup[ℋ_Trawin] @ r = r_TZP,restoration = SymmetryGroup[ℋ_Trawin] @ r = r_TZP,unminted
166,1695,UnificationComparison.txt,580,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,419,Kernel -> πâ‚(ℳ \ {TZP}) ≈… ℤ × ℤ,Kernel -> Piâ‚(ℳ  {TZP}) ==… ℤ × ℤ,unminted
166,1696,UnificationComparison.txt,584,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,415,dimensional_flow = RicciFlow[,dimensional_flow = RicciFlow[,unminted
166,657,UnificationComparison.txt,585,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,414,"g_μν[t] = g_μν[0] - 2*R_μν*t,","g_muν[t] = g_muν[0] - 2*R_muν*t,",unminted
166,658,UnificationComparison.txt,586,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,413,"Constraint -> Det[g] @ TZP = 0,","Constraint -> Det[g] @ TZP = 0,",unminted
166,1697,UnificationComparison.txt,591,optimization_computation,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,408,ℂ_correspondence = Module[,ℂ_correspondence = Module[,unminted
166,1698,UnificationComparison.txt,594,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,405,observable_duality = BialgebraicStructure[,observable_duality = BialgebraicStructure[,unminted
166,1699,UnificationComparison.txt,595,optimization_computation,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,404,"CoProduct[Î”: ℋ -> ℋ ⊗ ℋ] = Module[{splitting},","CoProduct[Î”: ℋ -> ℋ ⊗ ℋ] = Module[{splitting},",unminted
166,1700,UnificationComparison.txt,596,quantum_entanglement,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,403,splitting = VertexOperatorAlgebra[,splitting = VertexOperatorAlgebra[,unminted
166,659,UnificationComparison.txt,597,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,402,"Central_Charge -> c = 26 - D_critical,","Central_Charge -> c = 26 - D_critical,",unminted
166,660,UnificationComparison.txt,598,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,401,Highest_Weight -> h = Î”(Î”-1)/4,Highest_Weight -> h = Î”(Î”-1)/4,unminted
166,1701,UnificationComparison.txt,607,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,392,"CoUnit[ε: ℋ -> ℂ] = Tr[ρ_vacuum * â€¢],","CoUnit[ε: ℋ -> ℂ] = Tr[ρ_vacuum * â€¢],",unminted
166,1702,UnificationComparison.txt,609,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,390,Antipode[S: ℋ -> ℋ] = TimeReversal âˆ˜ ChargeConjugation,Antipode[S: ℋ -> ℋ] = TimeReversal âˆ˜ ChargeConjugation,unminted
166,1703,UnificationComparison.txt,612,category_type_theory,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,387,experimental_map = FunctorialCorrespondence[,experimental_map = FunctorialCorrespondence[,unminted
166,661,UnificationComparison.txt,614,quantum_entanglement,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,385,"VacuumEnergyDensity -> ⟨0|ℋ_TZP|0⟩ = ρ_critical*c²,","VacuumEnergyDensity -> ⟨0|ℋ_TZP|0⟩ = ρ_critical*c²,",unminted
166,662,UnificationComparison.txt,615,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,384,"CoherenceLength -> ξ = ℏ/(m_eff*c*âˆš(1-v²/c²)),","CoherenceLength -> ξ = ℏ/(m_eff*c*âˆš(1-v²/c²)),",unminted
166,1704,UnificationComparison.txt,616,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,383,"FluxQuantization -> âˆ® AÂ·dl = n*h/e,","FluxQuantization -> âˆ® AÂ·dl = n*h/e,",unminted
166,153,UnificationComparison.txt,617,field_topology_mhd,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,382,BerryPhase -> γ = âˆ®_C ⟨Ïˆ|∇_R|Ïˆ⟩Â·dR = π,BerryPhase -> gamma = âˆ®_C ⟨Ïˆ|∇_R|Ïˆ⟩Â·dR = Pi,unminted
166,663,UnificationComparison.txt,621,geometry_topology,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,378,"EnergyExtraction -> P_out = (ℏ*câµ/G)^(1/2) * f[topology],","EnergyExtraction -> P_out = (ℏ*câµ/G)^(1/2) * f[topology],",unminted
166,664,UnificationComparison.txt,622,quantum_entanglement,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,377,"DimensionalSignature -> Hausdorff[ℳ @ TZP] = 2 ± ε_quantum,","DimensionalSignature -> Hausdorff[ℳ @ TZP] = 2 ± ε_quantum,",unminted
166,273,UnificationComparison.txt,623,field_topology_mhd,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,376,"VortexFrequency -> Ï‰_TZP = 432*2^n Hz, n ∈ ℤ","VortexFrequency -> Ï‰_TZP = 432*2^n Hz, n ∈ ℤ",unminted
166,1705,UnificationComparison.txt,627,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,372,phenomenology = EffectiveFieldTheory[,phenomenology = EffectiveFieldTheory[,unminted
166,154,UnificationComparison.txt,628,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,371,Lagrangian -> ℒ_eff = ∫ dâ´x âˆš|g| * [,Lagrangian -> ℒ_eff = ∫ dâ´x âˆš|g| * [,unminted
166,1706,UnificationComparison.txt,633,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,366,"WilsonCoefficients -> {c_i = f_i[E/E_TZP]},","WilsonCoefficients -> {c_i = f_i[E/E_TZP]},",unminted
166,274,UnificationComparison.txt,634,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,365,MatchingCondition -> ∂_μ⟨T^μν⟩ = J_TZP^ν,MatchingCondition -> ∂_mu⟨T^muν⟩ = J_TZP^ν,unminted
166,1707,UnificationComparison.txt,638,optimization_computation,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,361,𝕋_verification = Module[,𝕋_verification = Module[,unminted
166,1708,UnificationComparison.txt,641,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,358,consistency_checks = And[,consistency_checks = And[,unminted
166,58,UnificationComparison.txt,642,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,357,"WardIdentity[∂_μ J^μ = 0] @ (r ≠ r_TZP),","WardIdentity[∂_mu J^mu = 0] @ (r ≠ r_TZP),",unminted
166,1709,UnificationComparison.txt,648,optimization_computation,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,351,"anomaly_cancellation = Module[{triangle, gravitational, mixed},","anomaly_cancellation = Module[{triangle, gravitational, mixed},",unminted
166,275,UnificationComparison.txt,649,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,350,"triangle = Tr[{T^a, T^b}T^c] + cyclic = 0","triangle = Tr[{T^a, T^b}T^c] + cyclic = 0",unminted
166,276,UnificationComparison.txt,650,gravity_cosmology,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,349,gravitational = Tr[T^a] = 0,gravitational = Tr[T^a] = 0,unminted
166,32,UnificationComparison.txt,651,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,348,mixed = ∑_fermions (charges) = 0,mixed = ∑_fermions (charges) = 0,unminted
166,1710,UnificationComparison.txt,654,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,345,"Mechanism -> ModifiedBianchi[dH = Tr(F∧F) - Tr(R∧R)],","Mechanism -> ModifiedBianchi[dH = Tr(F∧F) - Tr(R∧R)],",unminted
166,1711,UnificationComparison.txt,659,optimization_computation,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,340,"unitarity_bounds = Module[{S_matrix, optical_theorem},","unitarity_bounds = Module[{S_matrix, optical_theorem},",unminted
166,155,UnificationComparison.txt,660,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,339,S_matrix = 𝕋‹exp[-i∫ℋ_Trawin dt/ℏ],S_matrix = 𝕋‹exp[-i∫ℋ_Trawin dt/ℏ],unminted
166,20,UnificationComparison.txt,661,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,338,"optical_theorem = 2*Im[T(s,t=0)] = ∑_n |T(s->n)|²","optical_theorem = 2*Im[T(s,t=0)] = ∑_n |T(s->n)|²",unminted
166,277,UnificationComparison.txt,663,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,336,Positivity[Im[T]] ∧ |S|² ≈¤ 1 ∧ CPT[S*Sâ€ = ðŸ™],Positivity[Im[T]] ∧ |S|² ==¤ 1 ∧ CPT[S*Sâ€ = ðŸ™],unminted
166,1712,UnificationComparison.txt,667,optimization_computation,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,332,â„™_predictive = Module[,â„™_predictive = Module[,unminted
166,1713,UnificationComparison.txt,670,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,329,critical_experiments = Dataset[{,critical_experiments = Dataset[{,unminted
166,1714,UnificationComparison.txt,685,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,314,falsifiable_claims = {,falsifiable_claims = {,unminted
166,278,UnificationComparison.txt,686,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,313,"r_TZP : Det[Jacobian] = 0,","r_TZP : Det[Jacobian] = 0,",unminted
166,1715,UnificationComparison.txt,688,signal_wave,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,311,"BerryPhase[Loop[TZP]] = π*(odd_integer),","BerryPhase[Loop[TZP]] = Pi*(odd_integer),",unminted
166,98,UnificationComparison.txt,689,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,310,lim[r->r_TZP] Dimension[ℳ] = 2,lim[r->r_TZP] Dimension[ℳ] = 2,unminted
166,1716,UnificationComparison.txt,692,protocol_systems,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,307,validation_hierarchy = BayesianNetwork[,validation_hierarchy = BayesianNetwork[,unminted
166,1717,UnificationComparison.txt,693,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,306,"Prior[ℋ_Trawin correct] = ε_theoretical,","Prior[ℋ_Trawin correct] = ε_theoretical,",unminted
166,1718,UnificationComparison.txt,694,general_math,PHONE2_ANCHOR_009,CMBEmergenceTheorem,UnificationComparison.txt,999,nearest_same_source,305,"Likelihood[Data | ℋ_Trawin] = âˆ_i P(measurement_i | theory),","Likelihood[Data | ℋ_Trawin] = âˆ_i P(measurement_i | theory),",unminted
