equation_id,equation_title,equation_source_file,equation_line_number,equation_domain_family,wolfram_status,anchor_id,anchor_title,anchor_semantic_kind,anchor_domain_family,anchor_source_file,anchor_line_number,mapping_method,line_distance
ID11228,Phone2 CMBEmergenceTheorem — Christoffel Μ Ν Ρ 1/2 G Ρσ,UnificationComparison.txt,508,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,491
ID11229,Phone2 CMBEmergenceTheorem — R Μνρσ D Christoffel Μ Ν Σ X Ρ - D Christoffel Μ Ρ Σ X,UnificationComparison.txt,512,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,487
ID11230,Phone2 CMBEmergenceTheorem — Sum Christoffel Μ Ν Λ Christoffel Λ Ρ Σ Λ 0 3 -,UnificationComparison.txt,513,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,486
ID11231,Phone2 CMBEmergenceTheorem — Sum Christoffel Μ Ρ Λ Christoffel Λ Ν Σ Λ 0 3,UnificationComparison.txt,514,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,485
ID11232,Phone2 CMBEmergenceTheorem — C Μνρσ R Μνρσ - 1/2 G Μρ R Νσ - G Μσ R Νρ + G Νσ R Μρ,UnificationComparison.txt,516,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,483
ID11233,Phone2 CMBEmergenceTheorem — Tidal Module E Ij Separation Vector,UnificationComparison.txt,524,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,475
ID11234,Phone2 CMBEmergenceTheorem — E Ij R 0I0J,UnificationComparison.txt,525,quantum_entanglement,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,474
ID11235,Phone2 CMBEmergenceTheorem — Separation Vector R - R Tzp,UnificationComparison.txt,526,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,473
ID11236,Phone2 CMBEmergenceTheorem — 1/2 Sum,UnificationComparison.txt,528,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,471
ID11237,Phone2 CMBEmergenceTheorem — Frame Dragging Module J Angular B Gravmag,UnificationComparison.txt,535,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,464
ID11238,Phone2 CMBEmergenceTheorem — J Angular Angularmomentum Celestialbody Earth,UnificationComparison.txt,536,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,463
ID11239,Phone2 CMBEmergenceTheorem — B Gravmag G Newton/ C 2,UnificationComparison.txt,538,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,461
ID11240,Phone2 CMBEmergenceTheorem — Convergencemechanism Functor,UnificationComparison.txt,547,category_type_theory,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,452
ID11241,Phone2 CMBEmergenceTheorem — Topologicalunificationvalidation Trawin Module,UnificationComparison.txt,551,geometry_topology,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,448
ID11242,Phone2 CMBEmergenceTheorem — Universality Module,UnificationComparison.txt,554,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,445
ID11243,Phone2 CMBEmergenceTheorem — Limit Manifolds Association,UnificationComparison.txt,557,geometry_topology,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,442
ID11244,Phone2 CMBEmergenceTheorem — Lowenergy - Limit,UnificationComparison.txt,558,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,441
ID11245,Phone2 CMBEmergenceTheorem — Standardmodel Su 3 Su 2 U 1,UnificationComparison.txt,561,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,438
ID11246,Phone2 CMBEmergenceTheorem — Classical - Limit,UnificationComparison.txt,563,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,436
ID11247,Phone2 CMBEmergenceTheorem — Einsteinhilbert R - 2Λ + Maxwell F Μν,UnificationComparison.txt,566,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,433
ID11248,Phone2 CMBEmergenceTheorem — Planck - Limit,UnificationComparison.txt,568,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,431
ID11249,Phone2 CMBEmergenceTheorem — Stringtheory Calabi Yau Dim Compact 6,UnificationComparison.txt,571,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,428
ID11250,Phone2 CMBEmergenceTheorem — Gauge Recovery Module Broken Symmetry Restoration,UnificationComparison.txt,574,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,425
ID11251,Phone2 CMBEmergenceTheorem — Broken Symmetry Symmetrygroup Trawin R R Tzp,UnificationComparison.txt,575,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,424
ID11252,Phone2 CMBEmergenceTheorem — Restoration Symmetrygroup Trawin R R Tzp,UnificationComparison.txt,576,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,423
ID11253,Phone2 CMBEmergenceTheorem — Kernel - Π Tzp,UnificationComparison.txt,580,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,419
ID11254,Phone2 CMBEmergenceTheorem — Dimensional Flow Ricciflow,UnificationComparison.txt,584,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,415
ID11255,Phone2 CMBEmergenceTheorem — G Μν T G Μν 0 - 2 R Μν T,UnificationComparison.txt,585,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,414
ID11256,Phone2 CMBEmergenceTheorem — Constraint - Det G Tzp 0,UnificationComparison.txt,586,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,413
ID11257,Phone2 CMBEmergenceTheorem — Correspondence Module,UnificationComparison.txt,591,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,408
ID11258,Phone2 CMBEmergenceTheorem — Observable Duality Bialgebraicstructure,UnificationComparison.txt,594,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,405
ID11259,Phone2 CMBEmergenceTheorem — Coproduct - Module Splitting,UnificationComparison.txt,595,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,404
ID11260,Phone2 CMBEmergenceTheorem — Splitting Vertexoperatoralgebra,UnificationComparison.txt,596,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,403
ID11261,Phone2 CMBEmergenceTheorem — Central Charge - C 26 - D Critical,UnificationComparison.txt,597,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,402
ID11262,Phone2 CMBEmergenceTheorem — Highest Weight - H -1 /4,UnificationComparison.txt,598,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,401
ID11263,Phone2 CMBEmergenceTheorem — Counit Ε - Tr Ρ Vacuum,UnificationComparison.txt,607,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,392
ID11264,Phone2 CMBEmergenceTheorem — Antipode S - Timereversal Chargeconjugation,UnificationComparison.txt,609,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,390
ID11265,Phone2 CMBEmergenceTheorem — Experimental Map Functorialcorrespondence,UnificationComparison.txt,612,category_type_theory,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,387
ID11266,Phone2 CMBEmergenceTheorem — Vacuumenergydensity - 0 Tzp 0 Ρ Critical C,UnificationComparison.txt,614,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,385
ID11267,Phone2 CMBEmergenceTheorem — Coherencelength - Ξ / M Eff C 1-V /C,UnificationComparison.txt,615,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,384
ID11268,Phone2 CMBEmergenceTheorem — Fluxquantization - A Dl N H/E,UnificationComparison.txt,616,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,383
ID11269,Phone2 CMBEmergenceTheorem — Berryphase - Γ C R Dr Π,UnificationComparison.txt,617,field_topology_mhd,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,382
ID11270,Phone2 CMBEmergenceTheorem — Energyextraction - P Out C /G 1/2 F Topology,UnificationComparison.txt,621,geometry_topology,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,378
ID11271,Phone2 CMBEmergenceTheorem — Dimensionalsignature - Hausdorff Tzp 2 Ε Quantum,UnificationComparison.txt,622,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,377
ID11272,Phone2 CMBEmergenceTheorem — Vortexfrequency - Tzp 432 2 N Hz N,UnificationComparison.txt,623,field_topology_mhd,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,376
ID11273,Phone2 CMBEmergenceTheorem — Phenomenology Effectivefieldtheory,UnificationComparison.txt,627,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,372
ID11274,Phone2 CMBEmergenceTheorem — Lagrangian - Eff D X G,UnificationComparison.txt,628,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,371
ID11275,Phone2 CMBEmergenceTheorem — Wilsoncoefficients - C I F I E/E Tzp,UnificationComparison.txt,633,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,366
ID11276,Phone2 CMBEmergenceTheorem — Matchingcondition - Μ T Μν J Tzp Ν,UnificationComparison.txt,634,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,365
ID11277,Phone2 CMBEmergenceTheorem — Verification Module,UnificationComparison.txt,638,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,361
ID11278,Phone2 CMBEmergenceTheorem — Consistency Checks And,UnificationComparison.txt,641,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,358
ID11279,Phone2 CMBEmergenceTheorem — Wardidentity Μ J Μ 0 R R Tzp,UnificationComparison.txt,642,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,357
ID11280,Phone2 CMBEmergenceTheorem — Anomaly Cancellation Module Triangle Gravitational Mix,UnificationComparison.txt,648,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,351
ID11281,Phone2 CMBEmergenceTheorem — Triangle Tr T A T B T C + Cyclic 0,UnificationComparison.txt,649,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,350
ID11282,Phone2 CMBEmergenceTheorem — Gravitational Tr T A 0,UnificationComparison.txt,650,gravity_cosmology,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,349
ID11283,Phone2 CMBEmergenceTheorem — Mixed Fermions Charges 0,UnificationComparison.txt,651,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,348
ID11284,Phone2 CMBEmergenceTheorem — Mechanism - Modifiedbianchi Dh Tr F F - Tr R R,UnificationComparison.txt,654,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,345
ID11285,Phone2 CMBEmergenceTheorem — Unitarity Bounds Module S Matrix Optical Theorem,UnificationComparison.txt,659,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,340
ID11286,Phone2 CMBEmergenceTheorem — S Matrix Exp -I Trawin Dt/,UnificationComparison.txt,660,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,339
ID11287,Phone2 CMBEmergenceTheorem — Optical Theorem 2 Im T S T 0 N T S- N,UnificationComparison.txt,661,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,338
ID11288,Phone2 CMBEmergenceTheorem — Positivity Im T S 1 Cpt S S,UnificationComparison.txt,663,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,336
ID11289,Phone2 CMBEmergenceTheorem — Predictive Module,UnificationComparison.txt,667,optimization_computation,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,332
ID11290,Phone2 CMBEmergenceTheorem — Critical Experiments Dataset,UnificationComparison.txt,670,general_math,wolfram_gold_anchor_symbolic_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,329
ID11291,Phone2 CMBEmergenceTheorem — Falsifiable Claims,UnificationComparison.txt,685,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,314
ID11292,Phone2 CMBEmergenceTheorem — R Tzp Det Jacobian 0,UnificationComparison.txt,686,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,313
ID11293,Phone2 CMBEmergenceTheorem — Berryphase Loop Tzp Π Odd Integer,UnificationComparison.txt,688,signal_wave,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,311
ID11294,Phone2 CMBEmergenceTheorem — Lim R- R Tzp Dimension 2,UnificationComparison.txt,689,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,310
ID11295,Phone2 CMBEmergenceTheorem — Validation Hierarchy Bayesiannetwork,UnificationComparison.txt,692,protocol_systems,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,307
ID11296,Phone2 CMBEmergenceTheorem — Prior Trawin Correct Ε Theoretical,UnificationComparison.txt,693,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,306
ID11297,Phone2 CMBEmergenceTheorem — Likelihood Data Trawin I P Measurement I Theory,UnificationComparison.txt,694,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,305
ID11298,Phone2 CMBEmergenceTheorem — Posterior Updatebelief Prior Evidence,UnificationComparison.txt,695,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,304
ID11299,Phone2 CMBEmergenceTheorem — Threshold 5Σ Significance,UnificationComparison.txt,696,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,303
ID11300,Phone2 CMBEmergenceTheorem — Acceleratedevolutionoperator Module,UnificationComparison.txt,711,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,288
ID11301,Phone2 CMBEmergenceTheorem — Ω Mutation Categoryfunctor,UnificationComparison.txt,715,category_type_theory,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,284
ID11302,Phone2 CMBEmergenceTheorem — Source Naturalmutationspace,UnificationComparison.txt,716,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,283
ID11303,Phone2 CMBEmergenceTheorem — Rate 10 -9 Per Base Per Generation,UnificationComparison.txt,717,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,282
ID11304,Phone2 CMBEmergenceTheorem — Distribution Poissonprocess Λ Ambient,UnificationComparison.txt,718,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,281
ID11305,Phone2 CMBEmergenceTheorem — Target Directedmutationmanifold,UnificationComparison.txt,721,geometry_topology,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,278
ID11306,Phone2 CMBEmergenceTheorem — Rate 10 -3 Per Base Per Generation 10 6 Fold Accelerat,UnificationComparison.txt,722,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,277
ID11307,Phone2 CMBEmergenceTheorem — Distribution Quantumjumpprocess,UnificationComparison.txt,723,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,276
ID11308,Phone2 CMBEmergenceTheorem — Generator -I -1 H Tzpqvt + Lindbladian L K,UnificationComparison.txt,724,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,275
ID11309,Phone2 CMBEmergenceTheorem — Jumpoperators,UnificationComparison.txt,725,quantum_entanglement,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,274
ID11310,Phone2 CMBEmergenceTheorem — L Adenine Γ A A G Σ + Tzp,UnificationComparison.txt,726,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,273
ID11311,Phone2 CMBEmergenceTheorem — L Cytosine Γ C C T Σ - Tzp,UnificationComparison.txt,727,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,272
ID11312,Phone2 CMBEmergenceTheorem — L Guanine Γ G G A Σ X Tzp,UnificationComparison.txt,728,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,271
ID11313,Phone2 CMBEmergenceTheorem — L Thymine Γ T T C Σ Y Tzp,UnificationComparison.txt,729,general_math,wolfram_gold_anchor_equation_parse_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,270
ID11314,Phone2 CMBEmergenceTheorem — Controlmechanism Cymaticfieldmodulation,UnificationComparison.txt,734,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,265
ID11315,Phone2 CMBEmergenceTheorem — Frequencyspectrum Fouriertransform,UnificationComparison.txt,735,signal_wave,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,264
ID11316,Phone2 CMBEmergenceTheorem — N 1 153600 A N Besselj N K N R,UnificationComparison.txt,736,signal_wave,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,263
ID11317,Phone2 CMBEmergenceTheorem — Where Θ N Evolution Target,UnificationComparison.txt,739,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,260
ID11318,Phone2 CMBEmergenceTheorem — Λ Selection Hyperbolicflowoperator,UnificationComparison.txt,745,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,254
ID11319,Phone2 CMBEmergenceTheorem — Hamiltonian H Selection I J J Ij T Σ I Z Σ J Z +,UnificationComparison.txt,746,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,253
ID11320,Phone2 CMBEmergenceTheorem — Timeevolution Unitaryoperator,UnificationComparison.txt,749,quantum_entanglement,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,250
ID11321,Phone2 CMBEmergenceTheorem — U T Pathordered Exp -I/ 0 T H Selection D,UnificationComparison.txt,750,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,249
ID11322,Phone2 CMBEmergenceTheorem — Optimizationfunctional Min,UnificationComparison.txt,752,general_math,wolfram_gold_anchor_fragment_carrier_verified,PHONE2_ANCHOR_009,CMBEmergenceTheorem,Theorem,toe_unification,UnificationComparison.txt,999,nearest_same_source,247
