scenario,rho_vac,pressure,pressure_derivative,pressure_gap
unit_critical_density,0.431,0.32376099999999997,-1.138,0.32376099999999997
unit_critical_density,0.432,0.3226240000000001,-1.1360000000000001,0.3226240000000001
unit_critical_density,0.433,0.32148899999999997,-1.134,0.32148899999999997
unit_critical_density,0.434,0.3203560000000001,-1.1320000000000001,0.3203560000000001
unit_critical_density,0.435,0.3192249999999999,-1.13,0.3192249999999999
unit_critical_density,0.436,0.31809600000000005,-1.1280000000000001,0.31809600000000005
unit_critical_density,0.437,0.31696899999999995,-1.126,0.31696899999999995
unit_critical_density,0.438,0.31584400000000007,-1.124,0.31584400000000007
unit_critical_density,0.439,0.3147209999999999,-1.1219999999999999,0.3147209999999999
unit_critical_density,0.44,0.31360000000000005,-1.12,0.31360000000000005
unit_critical_density,0.441,0.31248099999999995,-1.1179999999999999,0.31248099999999995
unit_critical_density,0.442,0.3113640000000001,-1.116,0.3113640000000001
unit_critical_density,0.443,0.31024899999999994,-1.1139999999999999,0.31024899999999994
unit_critical_density,0.444,0.3091360000000001,-1.112,0.3091360000000001
unit_critical_density,0.445,0.30802499999999994,-1.1099999999999999,0.30802499999999994
unit_critical_density,0.446,0.3069160000000001,-1.108,0.3069160000000001
unit_critical_density,0.447,0.30580899999999994,-1.1059999999999999,0.30580899999999994
unit_critical_density,0.448,0.30470400000000003,-1.104,0.30470400000000003
unit_critical_density,0.449,0.30360099999999995,-1.1019999999999999,0.30360099999999995
unit_critical_density,0.45,0.30250000000000005,-1.1,0.30250000000000005
unit_critical_density,0.451,0.3014009999999999,-1.0979999999999999,0.3014009999999999
unit_critical_density,0.452,0.30030400000000007,-1.096,0.30030400000000007
unit_critical_density,0.453,0.29920899999999995,-1.0939999999999999,0.29920899999999995
unit_critical_density,0.454,0.29811600000000005,-1.092,0.29811600000000005
unit_critical_density,0.455,0.29702499999999993,-1.0899999999999999,0.29702499999999993
unit_critical_density,0.456,0.29593600000000003,-1.088,0.29593600000000003
unit_critical_density,0.457,0.2948489999999999,-1.0859999999999999,0.2948489999999999
unit_critical_density,0.458,0.293764,-1.084,0.293764
unit_critical_density,0.459,0.2926809999999999,-1.0819999999999999,0.2926809999999999
unit_critical_density,0.46,0.2916,-1.08,0.2916
unit_critical_density,0.461,0.2905209999999999,-1.0779999999999998,0.2905209999999999
unit_critical_density,0.462,0.28944400000000003,-1.076,0.28944400000000003
unit_critical_density,0.463,0.28836899999999993,-1.0739999999999998,0.28836899999999993
unit_critical_density,0.464,0.28729600000000005,-1.072,0.28729600000000005
unit_critical_density,0.465,0.2862249999999999,-1.0699999999999998,0.2862249999999999
unit_critical_density,0.466,0.285156,-1.068,0.285156
unit_critical_density,0.467,0.2840889999999999,-1.0659999999999998,0.2840889999999999
unit_critical_density,0.468,0.28302400000000005,-1.064,0.28302400000000005
unit_critical_density,0.46900000000000003,0.2819609999999999,-1.0619999999999998,0.2819609999999999
unit_critical_density,0.47000000000000003,0.28090000000000004,-1.06,0.28090000000000004
unit_critical_density,0.47100000000000003,0.2798409999999999,-1.0579999999999998,0.2798409999999999
unit_critical_density,0.47200000000000003,0.27878400000000003,-1.056,0.27878400000000003
unit_critical_density,0.47300000000000003,0.2777289999999999,-1.0539999999999998,0.2777289999999999
unit_critical_density,0.47400000000000003,0.27667600000000003,-1.052,0.27667600000000003
unit_critical_density,0.47500000000000003,0.2756249999999999,-1.0499999999999998,0.2756249999999999
unit_critical_density,0.47600000000000003,0.27457600000000004,-1.048,0.27457600000000004
unit_critical_density,0.47700000000000004,0.2735289999999999,-1.0459999999999998,0.2735289999999999
unit_critical_density,0.47800000000000004,0.272484,-1.044,0.272484
unit_critical_density,0.47900000000000004,0.2714409999999999,-1.0419999999999998,0.2714409999999999
unit_critical_density,0.48,0.27040000000000003,-1.04,0.27040000000000003
unit_critical_density,0.481,0.269361,-1.038,0.269361
unit_critical_density,0.482,0.268324,-1.036,0.268324
unit_critical_density,0.483,0.267289,-1.034,0.267289
unit_critical_density,0.484,0.266256,-1.032,0.266256
unit_critical_density,0.485,0.265225,-1.03,0.265225
unit_critical_density,0.486,0.264196,-1.028,0.264196
unit_critical_density,0.487,0.263169,-1.026,0.263169
unit_critical_density,0.488,0.262144,-1.024,0.262144
unit_critical_density,0.489,0.261121,-1.022,0.261121
unit_critical_density,0.49,0.2601,-1.02,0.2601
unit_critical_density,0.491,0.259081,-1.018,0.259081
unit_critical_density,0.492,0.258064,-1.016,0.258064
unit_critical_density,0.493,0.257049,-1.014,0.257049
unit_critical_density,0.494,0.256036,-1.012,0.256036
unit_critical_density,0.495,0.255025,-1.01,0.255025
unit_critical_density,0.496,0.254016,-1.008,0.254016
unit_critical_density,0.497,0.253009,-1.006,0.253009
unit_critical_density,0.498,0.252004,-1.004,0.252004
unit_critical_density,0.499,0.251001,-1.002,0.251001
unit_critical_density,0.5,0.25,-1.0,0.25
unit_critical_density,0.501,0.249001,-0.998,0.249001
unit_critical_density,0.502,0.248004,-0.996,0.248004
unit_critical_density,0.503,0.247009,-0.994,0.247009
unit_critical_density,0.504,0.24601599999999998,-0.992,0.24601599999999998
unit_critical_density,0.505,0.245025,-0.99,0.245025
unit_critical_density,0.506,0.244036,-0.988,0.244036
unit_critical_density,0.507,0.243049,-0.986,0.243049
unit_critical_density,0.508,0.242064,-0.984,0.242064
unit_critical_density,0.509,0.241081,-0.982,0.241081
unit_critical_density,0.51,0.24009999999999998,-0.98,0.24009999999999998
unit_critical_density,0.511,0.239121,-0.978,0.239121
unit_critical_density,0.512,0.238144,-0.976,0.238144
unit_critical_density,0.513,0.237169,-0.974,0.237169
unit_critical_density,0.514,0.236196,-0.972,0.236196
unit_critical_density,0.515,0.235225,-0.97,0.235225
unit_critical_density,0.516,0.234256,-0.968,0.234256
unit_critical_density,0.517,0.233289,-0.966,0.233289
unit_critical_density,0.518,0.23232399999999997,-0.964,0.23232399999999997
unit_critical_density,0.519,0.23136099999999998,-0.962,0.23136099999999998
unit_critical_density,0.52,0.2304,-0.96,0.2304
unit_critical_density,0.521,0.22944099999999998,-0.958,0.22944099999999998
unit_critical_density,0.522,0.228484,-0.956,0.228484
unit_critical_density,0.523,0.22752899999999998,-0.954,0.22752899999999998
unit_critical_density,0.524,0.22657599999999997,-0.952,0.22657599999999997
unit_critical_density,0.525,0.225625,-0.95,0.225625
unit_critical_density,0.526,0.224676,-0.948,0.224676
unit_critical_density,0.527,0.22372899999999998,-0.946,0.22372899999999998
unit_critical_density,0.528,0.22278399999999998,-0.944,0.22278399999999998
unit_critical_density,0.529,0.22184099999999998,-0.942,0.22184099999999998
unit_critical_density,0.53,0.22089999999999999,-0.94,0.22089999999999999
unit_critical_density,0.531,0.21996099999999996,-0.938,0.21996099999999996
unit_critical_density,0.532,0.21902399999999997,-0.9359999999999999,0.21902399999999997
unit_critical_density,0.533,0.21808899999999998,-0.9339999999999999,0.21808899999999998
unit_critical_density,0.534,0.21715599999999996,-0.9319999999999999,0.21715599999999996
unit_critical_density,0.535,0.21622499999999997,-0.9299999999999999,0.21622499999999997
unit_critical_density,0.536,0.21529599999999996,-0.9279999999999999,0.21529599999999996
unit_critical_density,0.537,0.21436899999999998,-0.9259999999999999,0.21436899999999998
unit_critical_density,0.538,0.21344399999999997,-0.9239999999999999,0.21344399999999997
unit_critical_density,0.539,0.21252099999999996,-0.9219999999999999,0.21252099999999996
unit_critical_density,0.54,0.21159999999999995,-0.9199999999999999,0.21159999999999995
unit_critical_density,0.541,0.21068099999999998,-0.9179999999999999,0.21068099999999998
unit_critical_density,0.542,0.20976399999999998,-0.9159999999999999,0.20976399999999998
unit_critical_density,0.543,0.20884899999999995,-0.9139999999999999,0.20884899999999995
unit_critical_density,0.544,0.20793599999999995,-0.9119999999999999,0.20793599999999995
unit_critical_density,0.545,0.20702499999999996,-0.9099999999999999,0.20702499999999996
unit_critical_density,0.546,0.20611599999999997,-0.9079999999999999,0.20611599999999997
unit_critical_density,0.547,0.20520899999999997,-0.9059999999999999,0.20520899999999997
unit_critical_density,0.548,0.20430399999999996,-0.9039999999999999,0.20430399999999996
unit_critical_density,0.549,0.20340099999999997,-0.9019999999999999,0.20340099999999997
unit_critical_density,0.55,0.20249999999999996,-0.8999999999999999,0.20249999999999996
unit_critical_density,0.551,0.20160099999999995,-0.8979999999999999,0.20160099999999995
unit_critical_density,0.552,0.20070399999999997,-0.8959999999999999,0.20070399999999997
unit_critical_density,0.553,0.19980899999999996,-0.8939999999999999,0.19980899999999996
unit_critical_density,0.554,0.19891599999999995,-0.8919999999999999,0.19891599999999995
unit_critical_density,0.555,0.19802499999999995,-0.8899999999999999,0.19802499999999995
unit_critical_density,0.556,0.19713599999999995,-0.8879999999999999,0.19713599999999995
unit_critical_density,0.557,0.19624899999999995,-0.8859999999999999,0.19624899999999995
unit_critical_density,0.558,0.19536399999999995,-0.8839999999999999,0.19536399999999995
unit_critical_density,0.559,0.19448099999999996,-0.8819999999999999,0.19448099999999996
unit_critical_density,0.56,0.19359999999999997,-0.8799999999999999,0.19359999999999997
unit_critical_density,0.561,0.19272099999999995,-0.8779999999999999,0.19272099999999995
unit_critical_density,0.562,0.19184399999999996,-0.8759999999999999,0.19184399999999996
unit_critical_density,0.5630000000000001,0.19096899999999994,-0.8739999999999999,0.19096899999999994
unit_critical_density,0.5640000000000001,0.19009599999999996,-0.8719999999999999,0.19009599999999996
unit_critical_density,0.5650000000000001,0.18922499999999995,-0.8699999999999999,0.18922499999999995
unit_critical_density,0.5660000000000001,0.18835599999999994,-0.8679999999999999,0.18835599999999994
unit_critical_density,0.5670000000000001,0.18748899999999996,-0.8659999999999999,0.18748899999999996
unit_critical_density,0.5680000000000001,0.18662399999999996,-0.8639999999999999,0.18662399999999996
unit_critical_density,0.5690000000000001,0.18576099999999995,-0.8619999999999999,0.18576099999999995
unit_critical_density,0.5700000000000001,0.18489999999999995,-0.8599999999999999,0.18489999999999995
unit_critical_density,0.5710000000000001,0.18404099999999995,-0.8579999999999999,0.18404099999999995
unit_critical_density,0.5720000000000001,0.18318399999999996,-0.8559999999999999,0.18318399999999996
unit_critical_density,0.5730000000000001,0.18232899999999994,-0.8539999999999999,0.18232899999999994
unit_critical_density,0.5740000000000001,0.18147599999999994,-0.8519999999999999,0.18147599999999994
unit_critical_density,0.5750000000000001,0.18062499999999995,-0.8499999999999999,0.18062499999999995
unit_critical_density,0.5760000000000001,0.17977599999999994,-0.8479999999999999,0.17977599999999994
unit_critical_density,0.577,0.17892900000000003,-0.8460000000000001,0.17892900000000003
unit_critical_density,0.578,0.17808400000000005,-0.8440000000000001,0.17808400000000005
unit_critical_density,0.579,0.17724100000000004,-0.8420000000000001,0.17724100000000004
unit_critical_density,0.58,0.17640000000000003,-0.8400000000000001,0.17640000000000003
unit_critical_density,0.581,0.17556100000000002,-0.8380000000000001,0.17556100000000002
unit_critical_density,0.582,0.17472400000000002,-0.8360000000000001,0.17472400000000002
unit_critical_density,0.583,0.17388900000000004,-0.8340000000000001,0.17388900000000004
unit_critical_density,0.584,0.17305600000000004,-0.8320000000000001,0.17305600000000004
unit_critical_density,0.585,0.17222500000000002,-0.8300000000000001,0.17222500000000002
unit_critical_density,0.586,0.17139600000000002,-0.8280000000000001,0.17139600000000002
unit_critical_density,0.587,0.17056900000000003,-0.8260000000000001,0.17056900000000003
unit_critical_density,0.588,0.16974400000000003,-0.8240000000000001,0.16974400000000003
unit_critical_density,0.589,0.16892100000000002,-0.8220000000000001,0.16892100000000002
unit_critical_density,0.59,0.16810000000000003,-0.8200000000000001,0.16810000000000003
unit_critical_density,0.591,0.167281,-0.8180000000000001,0.167281
unit_critical_density,0.592,0.16646400000000003,-0.8160000000000001,0.16646400000000003
unit_critical_density,0.593,0.16564900000000002,-0.8140000000000001,0.16564900000000002
unit_critical_density,0.594,0.164836,-0.812,0.164836
unit_critical_density,0.595,0.16402500000000003,-0.81,0.16402500000000003
unit_critical_density,0.596,0.16321600000000003,-0.808,0.16321600000000003
unit_critical_density,0.597,0.16240900000000003,-0.806,0.16240900000000003
unit_critical_density,0.598,0.16160400000000003,-0.804,0.16160400000000003
unit_critical_density,0.599,0.16080100000000003,-0.802,0.16080100000000003
unit_critical_density,0.6,0.16000000000000003,-0.8,0.16000000000000003
unit_critical_density,0.601,0.159201,-0.798,0.159201
unit_critical_density,0.602,0.15840400000000002,-0.796,0.15840400000000002
unit_critical_density,0.603,0.15760900000000003,-0.794,0.15760900000000003
unit_critical_density,0.604,0.156816,-0.792,0.156816
unit_critical_density,0.605,0.15602500000000002,-0.79,0.15602500000000002
unit_critical_density,0.606,0.155236,-0.788,0.155236
unit_critical_density,0.607,0.154449,-0.786,0.154449
unit_critical_density,0.608,0.15366400000000002,-0.784,0.15366400000000002
unit_critical_density,0.609,0.15288100000000002,-0.782,0.15288100000000002
unit_critical_density,0.61,0.1521,-0.78,0.1521
unit_critical_density,0.611,0.151321,-0.778,0.151321
unit_critical_density,0.612,0.150544,-0.776,0.150544
unit_critical_density,0.613,0.149769,-0.774,0.149769
unit_critical_density,0.614,0.14899600000000002,-0.772,0.14899600000000002
unit_critical_density,0.615,0.148225,-0.77,0.148225
unit_critical_density,0.616,0.147456,-0.768,0.147456
unit_critical_density,0.617,0.146689,-0.766,0.146689
unit_critical_density,0.618,0.145924,-0.764,0.145924
unit_critical_density,0.619,0.145161,-0.762,0.145161
unit_critical_density,0.62,0.1444,-0.76,0.1444
unit_critical_density,0.621,0.143641,-0.758,0.143641
unit_critical_density,0.622,0.142884,-0.756,0.142884
unit_critical_density,0.623,0.142129,-0.754,0.142129
unit_critical_density,0.624,0.141376,-0.752,0.141376
unit_critical_density,0.625,0.140625,-0.75,0.140625
unit_critical_density,0.626,0.139876,-0.748,0.139876
unit_critical_density,0.627,0.139129,-0.746,0.139129
unit_critical_density,0.628,0.138384,-0.744,0.138384
unit_critical_density,0.629,0.13764099999999999,-0.742,0.13764099999999999
unit_critical_density,0.63,0.1369,-0.74,0.1369
unit_critical_density,0.631,0.136161,-0.738,0.136161
unit_critical_density,0.632,0.135424,-0.736,0.135424
unit_critical_density,0.633,0.134689,-0.734,0.134689
unit_critical_density,0.634,0.133956,-0.732,0.133956
unit_critical_density,0.635,0.13322499999999998,-0.73,0.13322499999999998
unit_critical_density,0.636,0.132496,-0.728,0.132496
unit_critical_density,0.637,0.131769,-0.726,0.131769
unit_critical_density,0.638,0.131044,-0.724,0.131044
unit_critical_density,0.639,0.130321,-0.722,0.130321
unit_critical_density,0.64,0.1296,-0.72,0.1296
unit_critical_density,0.641,0.128881,-0.718,0.128881
unit_critical_density,0.642,0.128164,-0.716,0.128164
unit_critical_density,0.643,0.12744899999999998,-0.714,0.12744899999999998
unit_critical_density,0.644,0.126736,-0.712,0.126736
unit_critical_density,0.645,0.126025,-0.71,0.126025
unit_critical_density,0.646,0.12531599999999998,-0.708,0.12531599999999998
unit_critical_density,0.647,0.12460899999999998,-0.706,0.12460899999999998
unit_critical_density,0.648,0.12390399999999999,-0.704,0.12390399999999999
unit_critical_density,0.649,0.12320099999999999,-0.702,0.12320099999999999
unit_critical_density,0.65,0.12249999999999998,-0.7,0.12249999999999998
unit_critical_density,0.651,0.12180099999999998,-0.698,0.12180099999999998
unit_critical_density,0.652,0.12110399999999999,-0.696,0.12110399999999999
unit_critical_density,0.653,0.12040899999999999,-0.694,0.12040899999999999
unit_critical_density,0.654,0.11971599999999999,-0.692,0.11971599999999999
