root,file_name,full_path,extension,artifact_kind,length,score,priority,imports_or_modules
D:\Physical_Physics,test_laplacian_centrality.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\centrality\tests\test_laplacian_centrality.py,.py,python_script,5916,11,medium_candidate,networkx; pytest
D:\Physical_Physics,triads.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\triads.py,.py,python_script,16853,11,medium_candidate,collections; itertools; networkx; networkx.utils; warnings
D:\Physical_Physics,match.py,D:\Physical_Physics\mp_env\Lib\site-packages\skimage\feature\match.py,.py,python_script,4126,11,medium_candidate,numpy; scipy.spatial.distance
D:\Physical_Physics,_cycle_spin.py,D:\Physical_Physics\mp_env\Lib\site-packages\skimage\restoration\_cycle_spin.py,.py,python_script,6049,11,medium_candidate,.._shared; .._shared.utils; dask; itertools; numpy
D:\Physical_Physics,This_is_a_brilliant_architectural.txt,D:\Physical_Physics\Willow\This_is_a_brilliant_architectural.txt,.txt,notes_or_report,5090,10,medium_candidate,PyPDF2; dataclasses; re
D:\Physical_Physics,test_backend_svg.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_backend_svg.py,.py,python_script,22930,10,medium_candidate,datetime; io; matplotlib; matplotlib.axis; matplotlib.figure; matplotlib.offsetbox; matplotlib.patches; matplotlib.pyplot; matplotlib.testing._markers; matplotlib.testing.decorators; matplotlib.text; numpy; pathlib; pytest; xml.etree.ElementTree; xml.parsers.expat
D:\Physical_Physics,test_scale.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_scale.py,.py,python_script,8429,10,medium_candidate,copy; io; matplotlib.pyplot; matplotlib.scale; matplotlib.testing.decorators; matplotlib.ticker; numpy; numpy.testing; pytest
D:\Physical_Physics,smallworld.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\smallworld.py,.py,python_script,13565,10,medium_candidate,networkx; networkx.utils; numpy
D:\Physical_Physics,config_init.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\config_init.py,.py,python_script,27004,10,medium_candidate,__future__; os; pandas._config.config; pandas.core; pandas.core.computation; pandas.core.dtypes.missing; pandas.core.util; pandas.io.formats.printing; pandas.plotting; pandas.plotting._core; typing
D:\Physical_Physics,overlay_full_analysis.py,D:\Physical_Physics\overlay_full_analysis.py,.py,python_script,11689,10,medium_candidate,collections; cv2; numpy; pandas; sklearn.cluster; sklearn.preprocessing
D:\Physical_Physics,transform.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\scipy\spatial\transform.py,.py,python_script,17525,9,medium_candidate,__future__; functools; jax; jax.numpy; re; typing
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\lax\__init__.py,.py,python_script,12449,9,medium_candidate,jax._src.ad_util; jax._src.core; jax._src.deprecations; jax._src.dispatch; jax._src.lax.ann; jax._src.lax.control_flow; jax._src.lax.convolution; jax._src.lax.fft; jax._src.lax.lax; jax._src.lax.other; jax._src.lax.parallel; jax._src.lax.slicing; jax._src.lax.special; jax._src.lax.windowed_reductions; jax._src.pjit; jax.lax; typing
D:\Physical_Physics,test_category.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_category.py,.py,python_script,12043,9,medium_candidate,datetime; matplotlib; matplotlib.axes; matplotlib.category; matplotlib.pyplot; matplotlib.testing.decorators; numpy; pytest; warnings
D:\Physical_Physics,einsumfunc.py,D:\Physical_Physics\mp_env\Lib\site-packages\numpy\_core\einsumfunc.py,.py,python_script,54319,9,medium_candidate,itertools; numpy._core.multiarray; numpy._core.numeric; numpy._core.overrides; operator
D:\Physical_Physics,test_polar.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_polar.py,.py,python_script,18306,8,medium_candidate,matplotlib; matplotlib.testing.decorators; matplotlib.testing.jpl_units; numpy; numpy.testing; pytest
D:\Physical_Physics,distance_measures.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\distance_measures.py,.py,python_script,34195,8,medium_candidate,math; networkx; networkx.utils; numpy; scipy
D:\Physical_Physics,link_prediction.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\link_prediction.py,.py,python_script,22253,8,medium_candidate,math; networkx; networkx.utils
D:\Physical_Physics,system_info.py,D:\Physical_Physics\mp_env\Lib\site-packages\numpy\distutils\system_info.py,.py,python_script,117171,8,medium_candidate,.cpuinfo; Numeric; configparser; copy; distutils.ccompiler; distutils.dist; distutils.errors; distutils.util; functools; glob; inspect; numarray; numpy; numpy.distutils; numpy.distutils.command.config; numpy.distutils.exec_command; numpy.distutils.fcompiler; numpy.distutils.misc_util; numpy.f2py; optparse; os; platform; re; shutil; subprocess; sys; sysconfig; tempfile; textwrap; warnings
D:\Physical_Physics,chebyshev.py,D:\Physical_Physics\mp_env\Lib\site-packages\numpy\polynomial\chebyshev.py,.py,python_script,64168,8,medium_candidate,.; ._polybase; .polynomial; lowest; numpy; numpy.lib.array_utils; numpy.linalg; pairs
D:\Physical_Physics,colorconv.py,D:\Physical_Physics\mp_env\Lib\site-packages\skimage\color\colorconv.py,.py,python_script,69819,8,medium_candidate,.._shared.utils; ..util; numpy; numpy.exceptions; scipy; warnings
D:\Physical_Physics,footprints.py,D:\Physical_Physics\mp_env\Lib\site-packages\skimage\morphology\footprints.py,.py,python_script,43846,8,medium_candidate,.; ..; .._shared.utils; collections.abc; numbers; numpy; os; skimage; warnings
D:\Proofs,proof599.csv,D:\Proofs\proof599.csv,.csv,csv_certificate,1701,8,medium_candidate,
D:\Graphs,gausiannoise.txt.txt,D:\Graphs\gausiannoise.txt.txt,.txt,notes_or_report,2963,7,medium_candidate,matplotlib.pyplot; numpy; scipy.special
D:\Physical_Physics,This_formalization_is_significant.txt,D:\Physical_Physics\This_formalization_is_significant.txt,.txt,notes_or_report,2933,7,medium_candidate,
D:\Physical_Physics,analysis_original.py,D:\Physical_Physics\analysis_original.py,.py,python_script,3320,7,medium_candidate,collections; cv2; mediapipe; numpy; pandas; sklearn.cluster; sklearn.preprocessing; sys
D:\Physical_Physics,colab_debugger.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\debugger\colab_debugger.py,.py,python_script,7823,7,medium_candidate,__future__; google.colab; html; inspect; jax._src.debugger; pygments; traceback; uuid
D:\Physical_Physics,logging_config.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\logging_config.py,.py,python_script,4452,7,medium_candidate,logging; os; sys
D:\Physical_Physics,UnitDblFormatter.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\testing\jpl_units\UnitDblFormatter.py,.py,python_script,657,7,medium_candidate,matplotlib.ticker
D:\Physical_Physics,smetric.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\smetric.py,.py,python_script,770,7,medium_candidate,networkx
D:\Physical_Physics,depth_first_search.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\traversal\depth_first_search.py,.py,python_script,16795,7,medium_candidate,collections; networkx
D:\Physical_Physics,gml.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\readwrite\gml.py,.py,python_script,31150,7,medium_candidate,ast; collections; enum; html.entities; io; networkx; networkx.exception; networkx.utils; re; typing; warnings
D:\Physical_Physics,the_hand_of_Enlil.py,D:\Physical_Physics\the_hand_of_Enlil.py,.py,python_script,2840,7,medium_candidate,cirq; numpy; sympy
D:\Physical_Physics,scaleUpem.py,D:\Physical_Physics\mp_env\Lib\site-packages\fontTools\ttLib\scaleUpem.py,.py,python_script,15054,6,medium_candidate,argparse; fontTools.cffLib; fontTools.cffLib.specializer; fontTools.misc.cliTools; fontTools.misc.fixedTools; fontTools.misc.iterTools; fontTools.misc.vector; fontTools.ttLib; fontTools.ttLib.tables.otBase; fontTools.ttLib.tables.otTables; fontTools.ttLib.ttVisitor; fontTools.varLib; fontTools.varLib.multiVarStore; sys
D:\Physical_Physics,Blocks.py,D:\Physical_Physics\mp_env\Lib\site-packages\fontTools\unicodedata\Blocks.py,.py,python_script,33956,6,medium_candidate,
D:\Physical_Physics,conftest.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\testing\conftest.py,.py,python_script,6683,6,medium_candidate,matplotlib; matplotlib.patches; matplotlib.pyplot; matplotlib.testing.decorators; pandas.plotting; pytest; sys
D:\Physical_Physics,eigenvector.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\centrality\eigenvector.py,.py,python_script,13623,6,medium_candidate,math; networkx; networkx.utils; numpy; scipy
D:\Physical_Physics,group.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\centrality\group.py,.py,python_script,27960,6,medium_candidate,copy; networkx; networkx.algorithms.centrality.betweenness; networkx.utils.decorators; numpy; pandas
D:\Physical_Physics,LICENSE.txt,D:\Physical_Physics\mp_env\Lib\site-packages\numpy-2.2.6.dist-info\LICENSE.txt,.txt,notes_or_report,47709,6,medium_candidate,the; this
D:\Physical_Physics,category.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\indexes\category.py,.py,python_script,16128,6,medium_candidate,__future__; collections.abc; numpy; pandas._libs; pandas._typing; pandas.core.arrays.categorical; pandas.core.construction; pandas.core.dtypes.common; pandas.core.dtypes.concat; pandas.core.dtypes.dtypes; pandas.core.dtypes.missing; pandas.core.indexes.base; pandas.core.indexes.extension; pandas.util._decorators; typing
D:\Physical_Physics,datetimelike.py,D:\Physical_Physics\mp_env\Lib\site-packages\pandas\core\indexes\datetimelike.py,.py,python_script,28377,6,medium_candidate,__future__; abc; collections.abc; datetime; numpy; pandas; pandas._config; pandas._libs; pandas._libs.tslibs; pandas._libs.tslibs.dtypes; pandas._typing; pandas.compat.numpy; pandas.core.arrays; pandas.core.arrays.datetimelike; pandas.core.common; pandas.core.dtypes.common; pandas.core.dtypes.concat; pandas.core.dtypes.dtypes; pandas.core.indexes.base; pandas.core.indexes.extension; pandas.core.indexes.range; pandas.core.tools.timedeltas; pandas.errors; pandas.util._decorators; pandas.util._exce
D:\Physical_Physics,build_env.py,D:\Physical_Physics\mp_env\Lib\site-packages\pip\_internal\build_env.py,.py,python_script,10243,6,medium_candidate,collections; logging; os; pathlib; pip; pip._internal.cli.spinners; pip._internal.index.package_finder; pip._internal.locations; pip._internal.metadata; pip._internal.utils.subprocess; pip._internal.utils.temp_dir; pip._vendor.certifi; pip._vendor.packaging.requirements; pip._vendor.packaging.version; site; sys; textwrap; types; typing
D:\Physical_Physics,LICENSE-3RD-PARTY.txt,D:\Physical_Physics\mp_env\Lib\site-packages\cv2\LICENSE-3RD-PARTY.txt,.txt,notes_or_report,181410,5,medium_candidate,a; such; the
D:\Physical_Physics,statisticsPen.py,D:\Physical_Physics\mp_env\Lib\site-packages\fontTools\pens\statisticsPen.py,.py,python_script,10120,5,medium_candidate,argparse; fontTools.misc.transform; fontTools.pens.basePen; fontTools.pens.momentsPen; fontTools.pens.transformPen; fontTools.ttLib; math; sys
D:\Physical_Physics,ScriptExtensions.py,D:\Physical_Physics\mp_env\Lib\site-packages\fontTools\unicodedata\ScriptExtensions.py,.py,python_script,29479,5,medium_candidate,
D:\Physical_Physics,Scripts.py,D:\Physical_Physics\mp_env\Lib\site-packages\fontTools\unicodedata\Scripts.py,.py,python_script,134787,5,medium_candidate,
D:\Physical_Physics,cloud_tpu_init.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\cloud_tpu_init.py,.py,python_script,4875,5,medium_candidate,datetime; jax; jax._src; libtpu; os; re; warnings
D:\Physical_Physics,functions.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\nn\functions.py,.py,python_script,46816,5,medium_candidate,__future__; collections.abc; functools; jax; jax._src; jax._src.core; jax._src.cudnn.fused_attention_stablehlo; jax._src.cudnn.scaled_matmul_stablehlo; jax._src.interpreters; jax._src.numpy; jax._src.ops.special; jax._src.sharding_impls; jax._src.typing; jax.numpy; math; numpy; operator; typing; warnings
D:\Physical_Physics,scatter.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\ops\scatter.py,.py,python_script,18181,5,medium_candidate,__future__; collections.abc; functools; jax; jax._src; jax._src.lax; jax._src.numpy; jax._src.numpy.util; jax._src.pjit; jax._src.typing; numpy; types; typing; warnings
D:\Physical_Physics,linalg.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\lax\linalg.py,.py,python_script,1631,5,medium_candidate,jax._src.lax.linalg; jax._src.tpu.linalg.qdwh
D:\Physical_Physics,UnitDblConverter.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\testing\jpl_units\UnitDblConverter.py,.py,python_script,2828,5,medium_candidate,matplotlib; matplotlib.projections.polar; matplotlib.testing.jpl_units; numpy
D:\Physical_Physics,test_bbox_tight.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_bbox_tight.py,.py,python_script,6351,5,medium_candidate,PIL; io; matplotlib.patches; matplotlib.path; matplotlib.pyplot; matplotlib.testing.decorators; matplotlib.ticker; numpy; platform
D:\Physical_Physics,tracking_pb2.py,D:\Physical_Physics\mp_env\Lib\site-packages\mediapipe\util\tracking\tracking_pb2.py,.py,python_script,11143,5,medium_candidate,google.protobuf; google.protobuf.internal; mediapipe.util.tracking
D:\Physical_Physics,connectivity.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\connectivity\connectivity.py,.py,python_script,29367,5,medium_candidate,.utils; itertools; networkx; networkx.algorithms.flow; operator; the
D:\Physical_Physics,breadth_first_search.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\algorithms\traversal\breadth_first_search.py,.py,python_script,18288,5,medium_candidate,a; collections; networkx
D:\Physical_Physics,mingw32ccompiler.py,D:\Physical_Physics\mp_env\Lib\site-packages\numpy\distutils\mingw32ccompiler.py,.py,python_script,22748,5,medium_candidate,distutils.cygwinccompiler; distutils.errors; distutils.msvccompiler; distutils.unixccompiler; msvcrt; numpy.distutils; numpy.distutils.ccompiler; numpy.distutils.misc_util; os; re; subprocess; sys; textwrap
D:\Physical_Physics,LICENSE-3RD-PARTY.txt,D:\Physical_Physics\mp_env\Lib\site-packages\opencv_python-4.13.0.92.dist-info\LICENSE-3RD-PARTY.txt,.txt,notes_or_report,181410,5,medium_candidate,a; such; the
D:\Physical_Physics,__init__.py,D:\Physical_Physics\mp_env\Lib\site-packages\skimage\__init__.py,.py,python_script,4255,5,medium_candidate,lazy_loader; os.path; pathlib; skimage._shared.tester; subprocess
D:\Physical_Physics,Gesture_Topology.py,D:\Physical_Physics\Gesture_Topology.py,.py,python_script,7244,4,low_or_support,collections; cv2; mediapipe; numpy; os; pandas; sklearn.cluster; sklearn.metrics; sklearn.preprocessing
D:\Physical_Physics,dechunk.py,D:\Physical_Physics\mp_env\Lib\site-packages\contourpy\dechunk.py,.py,python_script,7963,4,low_or_support,__future__; contourpy._contourpy; contourpy.array; contourpy.enum_util; contourpy.typecheck; typing
D:\Physical_Physics,filterPen.py,D:\Physical_Physics\mp_env\Lib\site-packages\fontTools\pens\filterPen.py,.py,python_script,15136,4,low_or_support,__future__; fontTools.pens.basePen; fontTools.pens.pointPen; fontTools.pens.recordingPen
D:\Physical_Physics,tfmLib.py,D:\Physical_Physics\mp_env\Lib\site-packages\fontTools\tfmLib.py,.py,python_script,14730,4,low_or_support,fontTools.misc.sstruct; sys; types
D:\Physical_Physics,voltToFea.py,D:\Physical_Physics\mp_env\Lib\site-packages\fontTools\voltLib\voltToFea.py,.py,python_script,37460,4,low_or_support,argparse; fontTools; fontTools.feaLib; fontTools.ttLib; fontTools.voltLib; fontTools.voltLib.parser; graphlib; io; logging; pathlib; re; sys
D:\Physical_Physics,__main__.py,D:\Physical_Physics\mp_env\Lib\site-packages\imageio\__main__.py,.py,python_script,5266,4,low_or_support,.; .core; argparse; os; shutil; sys
D:\Physical_Physics,cache_key.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\cache_key.py,.py,python_script,12923,4,low_or_support,copy; enum; hashlib; io; jax._src; jax._src.lib; jax._src.lib.mlir; logging; numpy; os; sys; typing
D:\Physical_Physics,linalg.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\scipy\linalg.py,.py,python_script,79500,4,low_or_support,__future__; functools; jax; jax._src; jax._src.lax; jax._src.numpy.util; jax._src.tpu.linalg; jax._src.typing; jax.numpy; numpy; textwrap; typing
D:\Physical_Physics,ndimage.py,D:\Physical_Physics\mp_env\Lib\site-packages\jax\_src\scipy\ndimage.py,.py,python_script,7092,4,low_or_support,collections.abc; functools; itertools; jax; jax._src; jax._src.typing; jax._src.util; jax.numpy; operator
D:\Physical_Physics,test_constrainedlayout.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_constrainedlayout.py,.py,python_script,24270,4,low_or_support,gc; matplotlib; matplotlib.pyplot; matplotlib.testing.decorators; matplotlib.transforms; numpy; platform; pytest
D:\Physical_Physics,test_contour.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_contour.py,.py,python_script,30289,4,low_or_support,contourpy; datetime; matplotlib; matplotlib.colors; matplotlib.contour; matplotlib.patches; matplotlib.testing.decorators; numpy; numpy.testing; platform; pytest; re; unittest
D:\Physical_Physics,test_mathtext.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_mathtext.py,.py,python_script,24549,4,low_or_support,__future__; io; matplotlib; matplotlib.pyplot; matplotlib.testing.decorators; numpy; packaging.version; pathlib; platform; pyparsing; pytest; re; typing; xml.etree
D:\Physical_Physics,test_text.py,D:\Physical_Physics\mp_env\Lib\site-packages\matplotlib\tests\test_text.py,.py,python_script,38473,4,low_or_support,datetime; io; matplotlib; matplotlib.backend_bases; matplotlib.backends.backend_agg; matplotlib.figure; matplotlib.font_manager; matplotlib.gridspec; matplotlib.patches; matplotlib.pyplot; matplotlib.testing._markers; matplotlib.testing.decorators; matplotlib.text; matplotlib.transforms; numpy; numpy.testing; packaging.version; pyparsing; pytest; warnings
D:\Physical_Physics,graphml.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\readwrite\graphml.py,.py,python_script,39318,4,low_or_support,collections; lxml.etree; networkx; networkx.utils; numpy; warnings; xml.etree.ElementTree
D:\Physical_Physics,leda.py,D:\Physical_Physics\mp_env\Lib\site-packages\networkx\readwrite\leda.py,.py,python_script,2797,4,low_or_support,networkx; networkx.exception; networkx.utils
D:\Physical_Physics,_internal.py,D:\Physical_Physics\mp_env\Lib\site-packages\numpy\_core\_internal.py,.py,python_script,30127,4,low_or_support,..exceptions; .multiarray; ast; ctypes; math; numpy; re; sys; warnings
D:\Physical_Physics,function_base.py,D:\Physical_Physics\mp_env\Lib\site-packages\numpy\_core\function_base.py,.py,python_script,20279,4,low_or_support,.; .numeric; functools; numpy; numpy._core; numpy._core._multiarray_umath; numpy._core.multiarray; operator; types; warnings
D:\Physical_Physics,_histograms_impl.py,D:\Physical_Physics\mp_env\Lib\site-packages\numpy\lib\_histograms_impl.py,.py,python_script,39852,4,low_or_support,contextlib; functools; matplotlib.pyplot; numpy; numpy._core; operator; warnings
