batch,batch_position,atomic_index,proposed_id,source_file,line_number,domain_family,readiness,duplicate_status,wolfram_status
1,167,1419,PHONE2_NEXT+1419,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,317,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,168,1420,PHONE2_NEXT+1420,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,320,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,169,1422,PHONE2_NEXT+1422,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,322,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,170,1491,PHONE2_NEXT+1491,Quantum-Neural Cartographic Functor.txt,4,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,171,1492,PHONE2_NEXT+1492,Quantum-Neural Cartographic Functor.txt,8,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,172,1493,PHONE2_NEXT+1493,Quantum-Neural Cartographic Functor.txt,16,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,173,1494,PHONE2_NEXT+1494,Quantum-Neural Cartographic Functor.txt,25,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,174,1495,PHONE2_NEXT+1495,Quantum-Neural Cartographic Functor.txt,32,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,175,1496,PHONE2_NEXT+1496,Quantum-Neural Cartographic Functor.txt,34,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,176,1497,PHONE2_NEXT+1497,Quantum-Neural Cartographic Functor.txt,50,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,177,1498,PHONE2_NEXT+1498,Quantum-Neural Cartographic Functor.txt,54,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,178,1499,PHONE2_NEXT+1499,Quantum-Neural Cartographic Functor.txt,61,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,179,1500,PHONE2_NEXT+1500,Quantum-Neural Cartographic Functor.txt,62,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,180,1501,PHONE2_NEXT+1501,Quantum-Neural Cartographic Functor.txt,63,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,181,1502,PHONE2_NEXT+1502,Quantum-Neural Cartographic Functor.txt,64,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,182,1503,PHONE2_NEXT+1503,Quantum-Neural Cartographic Functor.txt,73,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,183,1504,PHONE2_NEXT+1504,Quantum-Neural Cartographic Functor.txt,76,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,184,1505,PHONE2_NEXT+1505,Quantum-Neural Cartographic Functor.txt,84,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,185,1506,PHONE2_NEXT+1506,Quantum-Neural Cartographic Functor.txt,94,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,186,1507,PHONE2_NEXT+1507,Quantum-Neural Cartographic Functor.txt,95,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,187,1508,PHONE2_NEXT+1508,Quantum-Neural Cartographic Functor.txt,96,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,188,1509,PHONE2_NEXT+1509,Quantum-Neural Cartographic Functor.txt,97,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,189,1510,PHONE2_NEXT+1510,Quantum-Neural Cartographic Functor.txt,103,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,190,1511,PHONE2_NEXT+1511,Quantum-Neural Cartographic Functor.txt,104,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,191,1512,PHONE2_NEXT+1512,Quantum-Neural Cartographic Functor.txt,114,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,192,1513,PHONE2_NEXT+1513,Quantum-Neural Cartographic Functor.txt,121,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,193,1514,PHONE2_NEXT+1514,Quantum-Neural Cartographic Functor.txt,124,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,194,1515,PHONE2_NEXT+1515,Quantum-Neural Cartographic Functor.txt,126,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,195,1516,PHONE2_NEXT+1516,Quantum-Neural Cartographic Functor.txt,133,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,196,1517,PHONE2_NEXT+1517,Quantum-Neural Cartographic Functor.txt,146,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,197,1518,PHONE2_NEXT+1518,Quantum-Neural Cartographic Functor.txt,150,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,198,1519,PHONE2_NEXT+1519,Quantum-Neural Cartographic Functor.txt,158,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,199,1520,PHONE2_NEXT+1520,Quantum-Neural Cartographic Functor.txt,180,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,200,1521,PHONE2_NEXT+1521,Quantum-Neural Cartographic Functor.txt,182,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,201,1522,PHONE2_NEXT+1522,Quantum-Neural Cartographic Functor.txt,184,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,202,1523,PHONE2_NEXT+1523,Quantum-Neural Cartographic Functor.txt,208,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,203,1524,PHONE2_NEXT+1524,Quantum-Neural Cartographic Functor.txt,234,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,204,1525,PHONE2_NEXT+1525,Quantum-Neural Cartographic Functor.txt,236,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,205,1526,PHONE2_NEXT+1526,Quantum-Neural Cartographic Functor.txt,239,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,206,1527,PHONE2_NEXT+1527,Quantum-Neural Cartographic Functor.txt,255,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,207,1528,PHONE2_NEXT+1528,Quantum-Neural Cartographic Functor.txt,256,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,208,1529,PHONE2_NEXT+1529,Quantum-Neural Cartographic Functor.txt,257,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,209,1530,PHONE2_NEXT+1530,Quantum-Neural Cartographic Functor.txt,281,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,210,1531,PHONE2_NEXT+1531,Quantum-Neural Cartographic Functor.txt,284,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,211,1532,PHONE2_NEXT+1532,Quantum-Neural Cartographic Functor.txt,297,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,212,1533,PHONE2_NEXT+1533,Quantum-Neural Cartographic Functor.txt,307,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,213,1534,PHONE2_NEXT+1534,Quantum-Neural Cartographic Functor.txt,314,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,214,1535,PHONE2_NEXT+1535,Quantum-Neural Cartographic Functor.txt,322,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,215,1536,PHONE2_NEXT+1536,Quantum-Neural Cartographic Functor.txt,323,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,216,1537,PHONE2_NEXT+1537,Quantum-Neural Cartographic Functor.txt,331,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,217,1538,PHONE2_NEXT+1538,Quantum-Neural Cartographic Functor.txt,343,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,218,1539,PHONE2_NEXT+1539,Quantum-Neural Cartographic Functor.txt,345,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,219,1540,PHONE2_NEXT+1540,Quantum-Neural Cartographic Functor.txt,356,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,220,1541,PHONE2_NEXT+1541,Quantum-Neural Cartographic Functor.txt,357,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,221,1542,PHONE2_NEXT+1542,Quantum-Neural Cartographic Functor.txt,358,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,222,1543,PHONE2_NEXT+1543,Quantum-Neural Cartographic Functor.txt,366,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,223,1544,PHONE2_NEXT+1544,Quantum-Neural Cartographic Functor.txt,367,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,224,1545,PHONE2_NEXT+1545,Quantum-Neural Cartographic Functor.txt,368,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,225,1546,PHONE2_NEXT+1546,Quantum-Neural Cartographic Functor.txt,382,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,226,1547,PHONE2_NEXT+1547,Quantum-Neural Cartographic Functor.txt,384,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,227,1548,PHONE2_NEXT+1548,Quantum-Neural Cartographic Functor.txt,387,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,228,1549,PHONE2_NEXT+1549,Quantum-Neural Cartographic Functor.txt,392,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,229,1550,PHONE2_NEXT+1550,Quantum-Neural Cartographic Functor.txt,394,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,230,1551,PHONE2_NEXT+1551,Quantum-Neural Cartographic Functor.txt,396,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,231,1552,PHONE2_NEXT+1552,Quantum-Neural Cartographic Functor.txt,405,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,232,1553,PHONE2_NEXT+1553,Quantum-Neural Cartographic Functor.txt,406,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,233,1554,PHONE2_NEXT+1554,Quantum-Neural Cartographic Functor.txt,419,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,234,1555,PHONE2_NEXT+1555,Quantum-Neural Cartographic Functor.txt,426,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,235,1556,PHONE2_NEXT+1556,Quantum-Neural Cartographic Functor.txt,434,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,236,1557,PHONE2_NEXT+1557,Quantum-Neural Cartographic Functor.txt,436,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,237,1558,PHONE2_NEXT+1558,Quantum-Neural Cartographic Functor.txt,443,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,238,1559,PHONE2_NEXT+1559,Quantum-Neural Cartographic Functor.txt,458,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,239,1560,PHONE2_NEXT+1560,Quantum-Neural Cartographic Functor.txt,464,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,240,1561,PHONE2_NEXT+1561,Quantum-Neural Cartographic Functor.txt,466,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,241,1562,PHONE2_NEXT+1562,Quantum-Neural Cartographic Functor.txt,471,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,242,1563,PHONE2_NEXT+1563,Quantum-Neural Cartographic Functor.txt,476,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,243,1564,PHONE2_NEXT+1564,Quantum-Neural Cartographic Functor.txt,477,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,244,1565,PHONE2_NEXT+1565,Quantum-Neural Cartographic Functor.txt,478,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,245,1566,PHONE2_NEXT+1566,Quantum-Neural Cartographic Functor.txt,479,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,246,1567,PHONE2_NEXT+1567,Quantum-Neural Cartographic Functor.txt,498,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,247,1568,PHONE2_NEXT+1568,Quantum-Neural Cartographic Functor.txt,500,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,248,1569,PHONE2_NEXT+1569,Quantum-Neural Cartographic Functor.txt,516,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,249,1570,PHONE2_NEXT+1570,Quantum-Neural Cartographic Functor.txt,517,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
1,250,1571,PHONE2_NEXT+1571,Quantum-Neural Cartographic Functor.txt,518,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,1,1572,PHONE2_NEXT+1572,Quantum-Neural Cartographic Functor.txt,537,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,2,1573,PHONE2_NEXT+1573,Quantum-Neural Cartographic Functor.txt,538,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,3,1574,PHONE2_NEXT+1574,Quantum-Neural Cartographic Functor.txt,543,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,4,1575,PHONE2_NEXT+1575,Quantum-Neural Cartographic Functor.txt,544,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,5,1576,PHONE2_NEXT+1576,Quantum-Neural Cartographic Functor.txt,545,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,6,1577,PHONE2_NEXT+1577,Quantum-Neural Cartographic Functor.txt,548,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,7,1578,PHONE2_NEXT+1578,Quantum-Neural Cartographic Functor.txt,552,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,8,1579,PHONE2_NEXT+1579,Quantum-Neural Cartographic Functor.txt,559,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,9,1580,PHONE2_NEXT+1580,Quantum-Neural Cartographic Functor.txt,573,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,10,1581,PHONE2_NEXT+1581,Quantum-Neural Cartographic Functor.txt,576,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,11,1582,PHONE2_NEXT+1582,Quantum-Neural Cartographic Functor.txt,577,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,12,1583,PHONE2_NEXT+1583,Quantum-Neural Cartographic Functor.txt,578,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,13,1584,PHONE2_NEXT+1584,Quantum-Neural Cartographic Functor.txt,584,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,14,1585,PHONE2_NEXT+1585,Quantum-Neural Cartographic Functor.txt,588,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,15,1586,PHONE2_NEXT+1586,Quantum-Neural Cartographic Functor.txt,589,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,16,1587,PHONE2_NEXT+1587,Quantum-Neural Cartographic Functor.txt,594,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,17,1588,PHONE2_NEXT+1588,Quantum-Neural Cartographic Functor.txt,597,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,18,1589,PHONE2_NEXT+1589,Quantum-Neural Cartographic Functor.txt,600,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,19,1590,PHONE2_NEXT+1590,Quantum-Neural Cartographic Functor.txt,602,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,20,1591,PHONE2_NEXT+1591,Quantum-Neural Cartographic Functor.txt,611,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,21,1592,PHONE2_NEXT+1592,Quantum-Neural Cartographic Functor.txt,612,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,22,1593,PHONE2_NEXT+1593,Quantum-Neural Cartographic Functor.txt,618,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,23,1594,PHONE2_NEXT+1594,Quantum-Neural Cartographic Functor.txt,624,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,24,1595,PHONE2_NEXT+1595,Quantum-Neural Cartographic Functor.txt,630,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,25,1596,PHONE2_NEXT+1596,Quantum-Neural Cartographic Functor.txt,631,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,26,1597,PHONE2_NEXT+1597,Quantum-Neural Cartographic Functor.txt,632,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,27,1598,PHONE2_NEXT+1598,Quantum-Neural Cartographic Functor.txt,633,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,28,1599,PHONE2_NEXT+1599,Quantum-Neural Cartographic Functor.txt,634,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,29,1600,PHONE2_NEXT+1600,Quantum-Neural Cartographic Functor.txt,635,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,30,1601,PHONE2_NEXT+1601,Quantum-Neural Cartographic Functor.txt,638,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,31,1602,PHONE2_NEXT+1602,Quantum-Neural Cartographic Functor.txt,639,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,32,1979,PHONE2_NEXT+1979,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,15,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,33,1980,PHONE2_NEXT+1980,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,19,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,34,2051,PHONE2_NEXT+2051,_KleisliCategoryNon-DeterministicComputationMonads.txt,8,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,35,2052,PHONE2_NEXT+2052,_KleisliCategoryNon-DeterministicComputationMonads.txt,11,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,36,2053,PHONE2_NEXT+2053,_KleisliCategoryNon-DeterministicComputationMonads.txt,14,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,37,2054,PHONE2_NEXT+2054,_KleisliCategoryNon-DeterministicComputationMonads.txt,19,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,38,2055,PHONE2_NEXT+2055,_KleisliCategoryNon-DeterministicComputationMonads.txt,21,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,39,2056,PHONE2_NEXT+2056,_KleisliCategoryNon-DeterministicComputationMonads.txt,28,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,40,2057,PHONE2_NEXT+2057,_KleisliCategoryNon-DeterministicComputationMonads.txt,31,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,41,2058,PHONE2_NEXT+2058,_KleisliCategoryNon-DeterministicComputationMonads.txt,37,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,42,2059,PHONE2_NEXT+2059,_KleisliCategoryNon-DeterministicComputationMonads.txt,42,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,43,2060,PHONE2_NEXT+2060,_KleisliCategoryNon-DeterministicComputationMonads.txt,45,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
2,44,2061,PHONE2_NEXT+2061,_KleisliCategoryNon-DeterministicComputationMonads.txt,47,category_type_theory,id_ready,new_or_nonexact,file_has_parse_clean_wolfram
