batch,batch_position,queue_index,proposed_id,source_file,line_number,readiness,domain_family,duplicate_status,wolfram_status
1,211,220,NEXT+0220,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,273,review,field_topology_mhd,new_or_nonexact,file_has_parse_clean_wolfram
1,212,221,NEXT+0221,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,276,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
1,213,222,NEXT+0222,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,378,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
1,214,223,NEXT+0223,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,472,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
1,215,224,NEXT+0224,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,532,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
1,216,225,NEXT+0225,BYOB-IFP Protocol- Hyper-Rigorous Patent Formalization via Higher-Order Type-Theoretic.txt,533,review,protocol_systems,new_or_nonexact,file_has_parse_clean_wolfram
1,217,226,NEXT+0226,DAANSspherewithBYOBIFPProtocol.txt,73,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
1,218,227,NEXT+0227,DAANSspherewithBYOBIFPProtocol.txt,115,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
1,219,228,NEXT+0228,Quantum-Neural Cartographic Functor.txt,201,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
1,220,229,NEXT+0229,Quantum-Neural Cartographic Functor.txt,235,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
1,221,230,NEXT+0230,Quantum-Neural Cartographic Functor.txt,259,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
1,222,231,NEXT+0231,Quantum-Neural Cartographic Functor.txt,658,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
1,223,232,NEXT+0232,QuantumP.txt,25,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
1,224,233,NEXT+0233,QuantumP.txt,77,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
1,225,234,NEXT+0234,QuantumP.txt,78,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
1,226,235,NEXT+0235,QuantumP.txt,116,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
1,227,236,NEXT+0236,QuantumP.txt,123,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
1,228,237,NEXT+0237,QuantumP.txt,149,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
1,229,238,NEXT+0238,TopologicalSingularity.txt,15,review,geometry_topology,new_or_nonexact,needs_wolfram_translation
1,230,239,NEXT+0239,UnificationComparison.txt,5,review,general_math,new_or_nonexact,needs_wolfram_translation
1,231,240,NEXT+0240,UnificationComparison.txt,13,review,general_math,new_or_nonexact,needs_wolfram_translation
1,232,241,NEXT+0241,UnificationComparison.txt,34,review,general_math,new_or_nonexact,needs_wolfram_translation
1,233,242,NEXT+0242,UnificationComparison.txt,55,review,general_math,new_or_nonexact,needs_wolfram_translation
1,234,243,NEXT+0243,UnificationComparison.txt,61,review,general_math,new_or_nonexact,needs_wolfram_translation
1,235,244,NEXT+0244,UnificationComparison.txt,141,review,general_math,new_or_nonexact,needs_wolfram_translation
1,236,245,NEXT+0245,UnificationComparison.txt,156,review,general_math,new_or_nonexact,needs_wolfram_translation
1,237,246,NEXT+0246,UnificationComparison.txt,189,review,general_math,new_or_nonexact,needs_wolfram_translation
1,238,247,NEXT+0247,UnificationComparison.txt,557,review,geometry_topology,new_or_nonexact,needs_wolfram_translation
1,239,248,NEXT+0248,UnificationComparison.txt,561,review,general_math,new_or_nonexact,needs_wolfram_translation
1,240,249,NEXT+0249,UnificationComparison.txt,566,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
1,241,250,NEXT+0250,UnificationComparison.txt,571,review,general_math,new_or_nonexact,needs_wolfram_translation
1,242,251,NEXT+0251,UnificationComparison.txt,623,review,field_topology_mhd,new_or_nonexact,needs_wolfram_translation
1,243,252,NEXT+0252,UnificationComparison.txt,634,review,general_math,new_or_nonexact,needs_wolfram_translation
1,244,253,NEXT+0253,UnificationComparison.txt,649,review,general_math,new_or_nonexact,needs_wolfram_translation
1,245,254,NEXT+0254,UnificationComparison.txt,650,review,gravity_cosmology,new_or_nonexact,needs_wolfram_translation
1,246,255,NEXT+0255,UnificationComparison.txt,663,review,general_math,new_or_nonexact,needs_wolfram_translation
1,247,256,NEXT+0256,UnificationComparison.txt,686,review,general_math,new_or_nonexact,needs_wolfram_translation
1,248,257,NEXT+0257,UnificationComparison.txt,754,review,general_math,new_or_nonexact,needs_wolfram_translation
1,249,258,NEXT+0258,UnificationComparison.txt,789,review,general_math,new_or_nonexact,needs_wolfram_translation
1,250,259,NEXT+0259,UnificationComparison.txt,799,review,general_math,new_or_nonexact,needs_wolfram_translation
2,1,260,NEXT+0260,UnificationComparison.txt,824,review,general_math,new_or_nonexact,needs_wolfram_translation
2,2,261,NEXT+0261,UnificationComparison.txt,882,review,general_math,new_or_nonexact,needs_wolfram_translation
2,3,263,NEXT+0263,UnificationComparison.txt,922,review,category_type_theory,new_or_nonexact,needs_wolfram_translation
2,4,264,NEXT+0264,UnificationComparison.txt,929,review,signal_wave,new_or_nonexact,needs_wolfram_translation
2,5,265,NEXT+0265,UnificationComparison.txt,943,review,field_topology_mhd,new_or_nonexact,needs_wolfram_translation
2,6,266,NEXT+0266,UnificationComparison.txt,944,review,general_math,new_or_nonexact,needs_wolfram_translation
2,7,267,NEXT+0267,UnificationComparison.txt,947,review,general_math,new_or_nonexact,needs_wolfram_translation
2,8,268,NEXT+0268,UnificationComparison.txt,971,review,general_math,new_or_nonexact,needs_wolfram_translation
2,9,269,NEXT+0269,UnificationComparison.txt,1088,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
2,10,270,NEXT+0270,UnificationComparison.txt,1108,review,general_math,new_or_nonexact,needs_wolfram_translation
2,11,271,NEXT+0271,UnificationComparison.txt,1138,review,signal_wave,new_or_nonexact,needs_wolfram_translation
2,12,272,NEXT+0272,UnificationComparison.txt,1140,review,general_math,new_or_nonexact,needs_wolfram_translation
2,13,273,NEXT+0273,UnificationComparison.txt,1142,review,protocol_systems,new_or_nonexact,needs_wolfram_translation
2,14,274,NEXT+0274,UnificationComparison.txt,1152,review,general_math,new_or_nonexact,needs_wolfram_translation
2,15,275,NEXT+0275,UnificationComparison.txt,1203,review,gravity_cosmology,new_or_nonexact,needs_wolfram_translation
2,16,276,NEXT+0276,UnificationComparison.txt,1207,review,field_topology_mhd,new_or_nonexact,needs_wolfram_translation
2,17,277,NEXT+0277,UnifiedFieldOptimizer.txt,12,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,18,278,NEXT+0278,UnifiedFieldOptimizer.txt,13,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,19,279,NEXT+0279,UnifiedFieldOptimizer.txt,36,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
2,20,280,NEXT+0280,UnifiedFieldOptimizer.txt,57,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,21,281,NEXT+0281,UnifiedFieldOptimizer.txt,58,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,22,282,NEXT+0282,UnifiedFieldOptimizer.txt,64,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
2,23,283,NEXT+0283,UnifiedFieldOptimizer.txt,76,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,24,285,NEXT+0285,UnifiedFieldOptimizer.txt,116,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,25,287,NEXT+0287,UnifiedFieldOptimizer.txt,168,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,26,288,NEXT+0288,UnifiedFieldOptimizer.txt,185,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,27,289,NEXT+0289,UnifiedFieldOptimizer.txt,188,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,28,290,NEXT+0290,UnifiedFieldOptimizer.txt,195,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,29,291,NEXT+0291,UnifiedFieldOptimizer.txt,204,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,30,292,NEXT+0292,UnifiedFieldOptimizer.txt,221,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,31,293,NEXT+0293,UnifiedFieldOptimizer.txt,244,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,32,296,NEXT+0296,UnifiedFieldOptimizer.txt,249,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,33,297,NEXT+0297,UnifiedFieldOptimizer.txt,258,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,34,298,NEXT+0298,UnifiedFieldOptimizer.txt,282,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,35,299,NEXT+0299,UnifiedFieldOptimizer.txt,285,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,36,300,NEXT+0300,UnifiedFieldOptimizer.txt,296,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,37,301,NEXT+0301,UnifiedFieldOptimizer.txt,303,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,38,302,NEXT+0302,UnifiedFieldOptimizer.txt,320,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,39,303,NEXT+0303,UnifiedFieldOptimizer.txt,393,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
2,40,306,NEXT+0306,UnifiedFieldOptimizer.txt,519,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,41,309,NEXT+0309,UnifiedFieldOptimizer.txt,699,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,42,310,NEXT+0310,UnifiedFieldOptimizer.txt,755,review,optimization_computation,new_or_nonexact,needs_wolfram_translation
2,43,311,NEXT+0311,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,21,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,44,312,NEXT+0312,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,23,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,45,313,NEXT+0313,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,58,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,46,314,NEXT+0314,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,67,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,47,315,NEXT+0315,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,82,review,field_topology_mhd,new_or_nonexact,file_has_parse_clean_wolfram
2,48,316,NEXT+0316,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,84,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,49,317,NEXT+0317,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,153,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,50,318,NEXT+0318,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,203,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,51,319,NEXT+0319,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,218,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,52,320,NEXT+0320,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,225,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,53,321,NEXT+0321,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,236,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,54,322,NEXT+0322,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,304,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,55,323,NEXT+0323,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,347,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,56,324,NEXT+0324,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,369,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,57,325,NEXT+0325,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,402,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,58,326,NEXT+0326,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,422,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,59,327,NEXT+0327,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,423,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,60,328,NEXT+0328,UnifiedFieldTopology- Comprehensive Theory of Everything.txt,425,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,61,329,NEXT+0329,_KleisliCategoryNon-DeterministicComputationMonads.txt,12,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
2,62,330,NEXT+0330,_KleisliCategoryNon-DeterministicComputationMonads.txt,32,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
2,63,331,NEXT+0331,_KleisliCategoryNon-DeterministicComputationMonads.txt,134,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
2,64,332,NEXT+0332,_KleisliCategoryNon-DeterministicComputationMonads.txt,169,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
2,65,333,NEXT+0333,_KleisliCategoryNon-DeterministicComputationMonads.txt,291,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
2,66,334,NEXT+0334,_KleisliCategoryNon-DeterministicComputationMonads.txt,306,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
2,67,335,NEXT+0335,_KleisliCategoryNon-DeterministicComputationMonads.txt,444,review,category_type_theory,new_or_nonexact,file_has_parse_clean_wolfram
2,68,336,NEXT+0336,bbmap2.txt,23,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
2,69,337,NEXT+0337,bbmap2.txt,128,review,geometry_topology,new_or_nonexact,file_has_parse_clean_wolfram
2,70,338,NEXT+0338,bbmap2.txt,254,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
2,71,339,NEXT+0339,bbmap2.txt,360,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
2,72,340,NEXT+0340,bbmap2.txt,378,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
2,73,341,NEXT+0341,bbmap2.txt,424,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
2,74,342,NEXT+0342,bbmap2.txt,577,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
2,75,343,NEXT+0343,completeme.txt,24,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
2,76,344,NEXT+0344,completeme.txt,200,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
2,77,345,NEXT+0345,latext.txt,27,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
2,78,346,NEXT+0346,latext.txt,32,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
2,79,347,NEXT+0347,latext.txt,72,review,general_math,new_or_nonexact,file_has_parse_clean_wolfram
2,80,348,NEXT+0348,latext.txt,114,review,signal_wave,new_or_nonexact,file_has_parse_clean_wolfram
2,81,349,NEXT+0349,latext.txt,141,review,signal_wave,new_or_nonexact,file_has_parse_clean_wolfram
2,82,350,NEXT+0350,latext.txt,168,review,field_topology_mhd,new_or_nonexact,file_has_parse_clean_wolfram
2,83,351,NEXT+0351,quantum_communication_schematic.txt,12,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
2,84,352,NEXT+0352,quantum_communication_schematic.txt,21,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
2,85,353,NEXT+0353,quantum_communication_schematic.txt,108,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
2,86,354,NEXT+0354,quantum_communication_schematic.txt,112,review,quantum_entanglement,new_or_nonexact,needs_wolfram_translation
2,87,355,NEXT+0355,univision.txt,45,review,category_type_theory,new_or_nonexact,needs_wolfram_translation
2,88,356,NEXT+0356,univision.txt,58,review,general_math,new_or_nonexact,needs_wolfram_translation
2,89,357,NEXT+0357,univision.txt,194,review,field_topology_mhd,new_or_nonexact,needs_wolfram_translation
2,90,358,NEXT+0358,univision.txt,213,review,general_math,new_or_nonexact,needs_wolfram_translation
2,91,359,NEXT+0359,univision.txt,244,review,general_math,new_or_nonexact,needs_wolfram_translation
2,92,360,NEXT+0360,AntipodalEntanglement.txt,93,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,93,361,NEXT+0361,AntipodalEntanglement.txt,120,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,94,362,NEXT+0362,AntipodalEntanglement.txt,121,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,95,363,NEXT+0363,AntipodalEntanglement.txt,131,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,96,364,NEXT+0364,AntipodalEntanglement.txt,132,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,97,365,NEXT+0365,AntipodalEntanglement.txt,159,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,98,366,NEXT+0366,AntipodalEntanglement.txt,174,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,99,367,NEXT+0367,AntipodalEntanglement.txt,179,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,100,368,NEXT+0368,AntipodalEntanglement.txt,180,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,101,369,NEXT+0369,AntipodalEntanglement.txt,189,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,102,370,NEXT+0370,AntipodalEntanglement.txt,197,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,103,371,NEXT+0371,AntipodalEntanglement.txt,198,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,104,372,NEXT+0372,AntipodalEntanglement.txt,232,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
2,105,373,NEXT+0373,AntipodalEntanglement.txt,237,review,quantum_entanglement,new_or_nonexact,file_has_parse_clean_wolfram
