"id","title","uuid","loc_class","arxiv_class","RTEID","poloidal_theta_rad","toroidal_phi_rad","rteid_source","PiID","TZPi","PiPE_position"
"ID0151","Vacuum Stress–Energy Contribution","ec5b20a5-e151-59dd-9e25-fbdfab662bf6","","","RTE:P586.3665:T0.9662","586.3665","0.9662","manifest","8111745028410","5","158"
"ID0152","Matter Stress–Energy Contribution","0898bb63-62a9-5100-9ac3-b4b2c0f5030c","","","RTE:P590.2498:T0.9726","590.2498","0.9726","manifest","1117450284102","0","159"
"ID0153","Gravitational Stress–Energy Contribution","6fb08435-6667-5e5c-b92c-e572d0bdfc47","","","RTE:P594.1330:T0.9789","594.1330","0.9789","manifest","1174502841027","2","160"
"ID0154","Topological Gerbe Classification","8542fde9-53f9-5499-9846-092f550f6eba","","","RTE:P598.0162:T0.9853","598.0162","0.9853","manifest","1745028410270","8","161"
"ID0155","Chern–Simons Obstruction Class","0599ab7a-5300-5382-8ce8-02f8a40a6390","","","RTE:P601.8994:T0.9917","601.8994","0.9917","manifest","7450284102701","4","162"
"ID0156","Higher Gerbe Structure","06ed5405-01b0-5b24-95c8-cb7ab2e75859","","","RTE:P605.7826:T0.9981","605.7826","0.9981","manifest","4502841027019","1","163"
"ID0157","Forces as Objects in a Higher Category","641830f9-c206-5e71-93b5-e46996191ea8","","","RTE:P609.6659:T1.0045","609.6659","1.0045","manifest","5028410270193","0","164"
"ID0158","TZP Bifurcation Functor","53d559c5-bedf-5031-8b03-2e147f99037e","","","RTE:P613.5491:T1.0109","613.5491","1.0109","manifest","0284102701938","2","165"
"ID0159","Dimensional Reduction and Vacuum Injection Adjunction","6e846f5a-070d-5747-9323-5dec8270ba81","","","RTE:P617.4323:T1.0173","617.4323","1.0173","manifest","2841027019385","7","166"
"ID0160","Kan Extension of the Unification Functor","4d6d5466-8a3f-5c80-a680-7165b88a33fa","","","RTE:P621.3155:T1.0237","621.3155","1.0237","manifest","8410270193852","0","167"
"ID0161","Principal Bundle over Lemniscatic Manifold","6f537804-1e38-5de7-847f-b07e3be722cb","","","RTE:P625.1988:T1.0301","625.1988","1.0301","manifest","4102701938521","1","168"
"ID0162","Associated Bundles and Vacuum Extraction","4bea5ffe-d9a0-5a08-898c-689e82bfca78","","","RTE:P629.0820:T1.0365","629.0820","1.0365","manifest","1027019385211","9","169"
"ID0163","Total Connection Form and Holonomy","d834af26-bed1-565c-9a7e-cd6be983e03d","","","RTE:P632.9652:T1.0429","632.9652","1.0429","manifest","0270193852110","3","170"
"ID0164","Quantum Metric from Hamiltonian","5c3cb89c-b2df-5c2b-9867-5ede89c30d54","","","RTE:P636.8484:T1.0493","636.8484","1.0493","manifest","2701938521105","8","171"
"ID0165","Berry Curvature Monopole at TZP","fb909adf-7b98-51d6-8abb-96ea70f2d506","","","RTE:P640.7316:T1.0557","640.7316","1.0557","manifest","7019385211055","5","172"
"ID0166","Unified Geometry and K\ahler Manifold","53a55d18-efce-5172-a0a1-d6c55cee0982","","","RTE:P644.6149:T1.0621","644.6149","1.0621","manifest","0193852110555","2","173"
"ID0167","Unified Field Equation (Einstein–Yang–Mills–Quantum)","546d824d-3c7f-599b-99c0-dee2403a5346","","","RTE:P648.4981:T1.0685","648.4981","1.0685","manifest","1938521105559","1","174"
"ID0168","Field Strength Coherence Condition at TZP","faeefb6d-f24d-5524-8197-b1ee94eb10fe","","","RTE:P652.3813:T1.0749","652.3813","1.0749","manifest","9385211055596","1","175"
"ID0169","Topological Unification vs Force Unification","0d430504-abe7-52eb-9475-d6e3c38c643c","","","RTE:P656.2645:T1.0813","656.2645","1.0813","manifest","3852110555964","0","176"
"ID0170","Energy Extraction Mechanism at the TZP","ea0f3309-34d6-5156-921a-4de556c18883","","","RTE:P660.1478:T1.0877","660.1478","1.0877","manifest","8521105559644","5","177"
"ID0171","Cymatic Topological Control","98d2d763-fdc7-57ca-8ecd-4201d2c471a3","","","RTE:P664.0310:T1.0941","664.0310","1.0941","manifest","5211055596446","5","178"
"ID0172","Unlimited Clean Energy Potential","6e0efe80-5e4c-5e25-baf0-4ccd3b29676c","","","RTE:P667.9142:T1.1005","667.9142","1.1005","manifest","2110555964462","5","179"
"ID0173","Horizontal Lift and Gauge Transport","7511ee2c-2c56-5558-8553-0de0fe2ed3e1","","","RTE:P671.7974:T1.1069","671.7974","1.1069","manifest","1105559644622","9","180"
"ID0174","Curvature and Field Strength","9a0a4581-8062-5d02-805c-3d247d7b726b","","","RTE:P675.6806:T1.1133","675.6806","1.1133","manifest","1055596446229","6","181"
"ID0175","Holonomy and Closed Loops","3cd8f23a-5933-5aad-821d-50396f1dc02d","","","RTE:P679.5639:T1.1197","679.5639","1.1197","manifest","0555964462294","4","182"
"ID0176","Berry Phase and Quantum Transport","933ad697-9aca-5b5f-bfb2-d49a9943ff7a","","","RTE:P683.4471:T1.1261","683.4471","1.1261","manifest","5559644622948","4","183"
"ID0177","TZP Extraction Map and Work Gain","62b31402-6e4a-567f-b52b-bea4e1467e4a","","","RTE:P687.3303:T1.1325","687.3303","1.1325","manifest","5596446229489","6","184"
"ID0178","Symmetry Reduction and Metric Recovery","729edd8e-3c1e-5105-8da2-d07474a4c07a","","","RTE:P691.2135:T1.1389","691.2135","1.1389","manifest","5964462294895","2","185"
"ID0179","Unified Action and Stationarity","dc399cdf-9e49-58b5-a2ac-24b2d241c106","","","RTE:P695.0968:T1.1453","695.0968","1.1453","manifest","9644622948954","2","186"
"ID0180","Stability Threshold at the TZP","6f6b7bc2-4a71-531b-ad6a-00926ab79300","","","RTE:P698.9800:T1.1517","698.9800","1.1517","manifest","6446229489549","9","187"
"ID0181","Particle Uniformity from Vacuum Symmetry","d3b0dd29-5604-5f96-b558-492cdda67451","","","RTE:P702.8632:T1.1581","702.8632","1.1581","manifest","4462294895493","4","188"
"ID0182","Topological Quantization of Charge and Spin","ffcde135-f19c-573d-bb3f-f9165376b453","","","RTE:P706.7464:T1.1645","706.7464","1.1645","manifest","4622948954930","8","189"
"ID0183","Emergent Gravity from Coherence Restoration","574af187-91b1-5455-8c19-7ab381a9c36a","","","RTE:P710.6296:T1.1709","710.6296","1.1709","manifest","6229489549303","9","190"
"ID0184","Weakness of Gravity from Particle Perturbations","0380cfad-7066-5afa-a79a-668f1d84b005","","","RTE:P714.5129:T1.1773","714.5129","1.1773","manifest","2294895493038","5","191"
"ID0185","Gravity as Entropic or Restorative Force","c1e0fe66-3641-552d-8ac2-b1519b7ba0db","","","RTE:P718.3961:T1.1837","718.3961","1.1837","manifest","2948954930381","4","192"
"ID0186","Black Holes as Reverse TZP Processes","09187ac0-23b7-5198-9711-054a94ae0d55","","","RTE:P722.2793:T1.1901","722.2793","1.1901","manifest","9489549303819","9","193"
"ID0187","Trawin Zero Point as Creative Singularity","10ffc634-598d-532d-b8e3-214499b5dcfa","","","RTE:P726.1625:T1.1965","726.1625","1.1965","manifest","4895493038196","3","194"
"ID0188","Pressure Mechanism for Matter Creation","8fe70cb5-5f60-507e-bba9-be93b3a063d4","","","RTE:P730.0458:T1.2029","730.0458","1.2029","manifest","8954930381964","0","195"
"ID0189","Lemniscate Bifurcation and Binary Stars","159d1cbe-3dc8-502f-b702-158284db0a7c","","","RTE:P733.9290:T1.2093","733.9290","1.2093","manifest","9549303819644","3","196"
"ID0190","Seed Rotation and Magnetic Moment at Emergence","d197deea-5a60-57b0-9df5-3bba7093a0a1","","","RTE:P737.8122:T1.2157","737.8122","1.2157","manifest","5493038196442","8","197"
"ID0191","Eternal Recycling Cycle","89c8bf1c-e1a5-584f-ad94-31b0d3be2369","","","RTE:P741.6954:T1.2221","741.6954","1.2221","manifest","4930381964428","1","198"
"ID0192","Information Synchronization and Energy Extraction Duality","9853156c-0511-5f66-a698-18ffda44f57d","","","RTE:P745.5786:T1.2285","745.5786","1.2285","manifest","9303819644288","9","199"
"ID0193","Topologically Protected Information Channels","2202f11e-b16b-566f-9954-8e0257a36078","","","RTE:P749.4619:T1.2349","749.4619","1.2349","manifest","3038196442881","6","200"
"ID0194","Master Synchronization Functional","d17b1805-c795-5183-83e5-efde7040cabc","","","RTE:P753.3451:T1.2413","753.3451","1.2413","manifest","0381964428810","4","201"
"ID0195","Stress–Energy Coherence Condition","ae778410-8a22-509e-af64-122d5abaa564","","","RTE:P757.2283:T1.2477","757.2283","1.2477","manifest","3819644288109","4","202"
"ID0196","Vacuum Symmetry and Particle Indistinguishability","00cefc7e-7928-5912-a517-67f6fbf76695","","","RTE:P761.1115:T1.2541","761.1115","1.2541","manifest","8196442881097","2","203"
"ID0197","Vacuum Gauge Symmetry and Discrete Charge","2a132aa2-63da-56bd-a23f-e03c9a1810a9","","","RTE:P764.9947:T1.2605","764.9947","1.2605","manifest","1964428810975","8","204"
"ID0198","Spin Quantization from Hypersphere Twists","e656afe0-dfb0-52ed-ba92-f8a49fbcb232","","","RTE:P768.8780:T1.2669","768.8780","1.2669","manifest","9644288109756","8","205"
"ID0199","Matter Carrying Memory of Vacuum Symmetry","8d4b31f7-98c8-5fef-a216-c50675e785cc","","","RTE:P772.7612:T1.2733","772.7612","1.2733","manifest","6442881097566","1","206"
"ID0200","Alfv\'en Wave Dispersion Relation","db5f61c2-29f5-5b3d-9215-6b9047347a98","","","RTE:P776.6444:T1.2797","776.6444","1.2797","manifest","4428810975665","0","207"
"ID0201","Standing Wave Quantization","7f39a061-6fb0-58ac-b7dd-be8b9a126802","","","RTE:P780.5276:T1.2861","780.5276","1.2861","manifest","4288109756659","9","208"
"ID0202","Cymatic Field Restructuring Chain","f707c466-7381-50fb-9dd2-2a4b349b3f4d","","","RTE:P784.4109:T1.2925","784.4109","1.2925","manifest","2881097566593","7","209"
"ID0203","Magnetic Chladni Pattern Operator","b07bdecd-cac8-5429-bfef-b69551f7a3f4","","","RTE:P788.2941:T1.2989","788.2941","1.2989","manifest","8810975665933","5","210"
"ID0204","Kaluza–Klein Metric Ansatz","7daaa87a-54b6-53d5-827c-512bd3fac83f","","","RTE:P792.1773:T1.3053","792.1773","1.3053","manifest","8109756659334","6","211"
"ID0205","Kaluza–Klein Harmonic Modes","940896b8-f730-5818-837e-f77c6848e1d0","","","RTE:P796.0605:T1.3117","796.0605","1.3117","manifest","1097566593344","6","212"
"ID0206","Phonon–Magnon Coupling Hamiltonian","effa07f7-f254-5420-a685-a4e7a868510a","","","RTE:P799.9437:T1.3181","799.9437","1.3181","manifest","0975665933446","5","213"
"ID0207","Helicity Transfer Constraint","bcec169a-98f5-5847-aeb1-08b61169c38e","","","RTE:P803.8270:T1.3245","803.8270","1.3245","manifest","9756659334461","9","214"
"ID0208","Acoustic Frame-Dragging Metric","fd0632a6-99da-5bc8-b7c7-2118d16ac947","","","RTE:P807.7102:T1.3309","807.7102","1.3309","manifest","7566593344612","3","215"
"ID0209","Mode Splitting in Frame-Dragging","1d4c8881-bda5-52f8-a453-222783ebfadc","","","RTE:P811.5934:T1.3373","811.5934","1.3373","manifest","5665933446128","3","216"
"ID0210","Dimensional Access Ladder","f40541c6-f726-5fd8-8c43-d9d298e14719","","","RTE:P815.4766:T1.3437","815.4766","1.3437","manifest","6659334461284","4","217"
"ID0211","Harmonic Ladder Absorption Spectrum","21d57b7d-987a-5d34-842d-9fb94829279d","","","RTE:P819.3599:T1.3501","819.3599","1.3501","manifest","6593344612847","4","218"
"ID0212","Gyromagnetic Bessel Interference Operator","5b4e404d-0db2-5997-a556-9dcab8344d31","","","RTE:P823.2431:T1.3565","823.2431","1.3565","manifest","5933446128475","6","219"
"ID0213","Charge Accumulation Disruption Mechanism","de757988-2460-5562-971d-46341670541f","","","RTE:P827.1263:T1.3628","827.1263","1.3628","manifest","9334461284756","1","220"
"ID0214","Frame-Dragging Bessel Shift","96e6ed09-1028-537a-ad30-bce7be82c7f4","","","RTE:P831.0095:T1.3692","831.0095","1.3692","manifest","3344612847564","2","221"
"ID0215","Directional Gravity Negation Stage","740a6a7c-c430-51f1-b96c-e1c99fb84343","","","RTE:P834.8927:T1.3756","834.8927","1.3756","manifest","3446128475648","8","222"
"ID0216","Unified Propulsion Field Definition","37f4103e-40c7-5ce8-ad88-21c22374defa","","","RTE:P838.7760:T1.3820","838.7760","1.3820","manifest","4461284756482","4","223"
"ID0217","Vimana Gyromagnetic Field Implementation","36022155-940a-5944-a316-d06e8343ac9f","","","RTE:P842.6592:T1.3884","842.6592","1.3884","manifest","4612847564823","7","224"
"ID0218","Propulsion Mechanism Sequence","6ab90ead-3347-5c02-af81-640a3fcec2c6","","","RTE:P846.5424:T1.3948","846.5424","1.3948","manifest","6128475648233","5","225"
"ID0219","Quantum-Coriolis Operator","0cb02b0e-8e7c-542e-a5fd-2afd92efb34f","","","RTE:P850.4256:T1.4012","850.4256","1.4012","manifest","1284756482337","6","226"
"ID0220","Spin Functor to Hilbert Space","7b7c4c2b-1200-5079-817b-13a7f6f159ae","","","RTE:P854.3089:T1.4076","854.3089","1.4076","manifest","2847564823378","4","227"
"ID0221","Hamiltonian-Induced Quantum Bifurcation","37c8ef6e-4d86-558b-86c6-5b790219bcbc","","","RTE:P858.1921:T1.4140","858.1921","1.4140","manifest","8475648233786","8","228"
"ID0222","Berry Phase of Quantum Rotation","f23bba54-ee05-5885-80e8-63d9142d315e","","","RTE:P862.0753:T1.4204","862.0753","1.4204","manifest","4756482337867","2","229"
"ID0223","Category-Theoretic Quantum Bifurcation","88d12ec4-4f80-52ec-8139-ae7f35152fd5","","","RTE:P865.9585:T1.4268","865.9585","1.4268","manifest","7564823378678","3","230"
"ID0224","Persistent Entropy","31fd56d1-8ec4-56a2-9780-8a67de8b1252","","","RTE:P869.8417:T1.4332","869.8417","1.4332","manifest","5648233786783","3","231"
"ID0225","Betti Curve Entropy","1f7fcb4e-ab67-5b11-9f0f-ae943e6bdb08","","","RTE:P873.7250:T1.4396","873.7250","1.4396","manifest","6482337867831","7","232"
"ID0226","Wasserstein Entropy in Persistence Diagrams","1a7b6c46-2b78-586b-96f5-0efe8fb5dd87","","","RTE:P877.6082:T1.4460","877.6082","1.4460","manifest","4823378678316","8","233"
"ID0227","Simplicial Complex Entropy","ddc1b4d1-1cd5-56ff-9572-b8743976cb75","","","RTE:P881.4914:T1.4524","881.4914","1.4524","manifest","8233786783165","6","234"
"ID0228","Hyperspherical Zero-Point Vacuum Axiom","e16bd4f8-0570-5711-9600-ada3a7853215","","","RTE:P885.3746:T1.4588","885.3746","1.4588","manifest","2337867831652","7","235"
"ID0229","Disharmonic Fold Operator","8a228d07-1705-570b-bb65-3bed7ea4d046","","","RTE:P889.2579:T1.4652","889.2579","1.4652","manifest","3378678316527","8","236"
"ID0230","Bessel Interference Pattern of Emergent Matter","ba1d3394-743f-53eb-b215-c0338da48c1f","","","RTE:P893.1411:T1.4716","893.1411","1.4716","manifest","3786783165271","3","237"
"ID0231","Characteristic Radius of Disharmony","87122055-41f3-5212-9ef0-c9b424e505d7","","","RTE:P897.0243:T1.4780","897.0243","1.4780","manifest","7867831652712","1","238"
"ID0232","Temporal Drag Emergence","8ccdd757-1784-5615-b99a-1d5130695070","","","RTE:P900.9075:T1.4844","900.9075","1.4844","manifest","8678316527120","6","239"
"ID0233","Matter Emergence from Local Coherence Break","c9108ece-7234-5ff1-9ddf-0c5de06c6dba","","","RTE:P904.7907:T1.4908","904.7907","1.4908","manifest","6783165271201","5","240"
"ID0234","Helicity Topology Invariant","8fd84291-89d8-5042-ab5f-6b737d2ee2d2","","","RTE:P908.6740:T1.4972","908.6740","1.4972","manifest","7831652712019","2","241"
"ID0235","Observed Helicity Scaling","26838af2-3c15-5bcf-8c9a-9f70473c2e69","","","RTE:P912.5572:T1.5036","912.5572","1.5036","manifest","8316527120190","7","242"
"ID0236","Magnetic Reynolds Number","6343f00d-0714-5c02-ad52-d2d67da1ce7a","","","RTE:P916.4404:T1.5100","916.4404","1.5100","manifest","3165271201909","1","243"
"ID0237","Elsasser Number","6ce26ee0-6b8a-5d7a-97e4-895be16b4e5d","","","RTE:P920.3236:T1.5164","920.3236","1.5164","manifest","1652712019091","2","244"
"ID0238","Magnetic Interaction Parameter","2f54ac20-5115-59b0-8f7f-ac42f28c38d8","","","RTE:P924.2069:T1.5228","924.2069","1.5228","manifest","6527120190914","0","245"
"ID0239","Buckingham Π-Theorem Application","5c93317d-80ed-5814-9f32-c5c9d7a6ca66","","","RTE:P928.0901:T1.5292","928.0901","1.5292","manifest","5271201909145","1","246"
"ID0240","Magnetic Reynolds Number Regimes","7f9ce01e-f4b6-5850-8311-3d33a957902d","","","RTE:P931.9733:T1.5356","931.9733","1.5356","manifest","2712019091456","9","247"
"ID0241","Elsasser Number Scaling Law","ed34e834-1db7-56f6-a841-906774806fb8","","","RTE:P935.8565:T1.5420","935.8565","1.5420","manifest","7120190914564","0","248"
"ID0242","Universal Helicity Number","7c1a39d3-651b-5454-938e-7f3cdb9e8a3a","","","RTE:P939.7397:T1.5484","939.7397","1.5484","manifest","1201909145648","9","249"
"ID0243","Helical Spacetime Embedding","43b725d5-3616-5652-81ae-c855bea41b25","","","RTE:P943.6230:T1.5548","943.6230","1.5548","manifest","2019091456485","1","250"
"ID0244","Pi–Phi Coupling Principle","e6b6bdb7-a247-505a-8120-47e59e4d099d","","","RTE:P947.5062:T1.5612","947.5062","1.5612","manifest","0190914564856","4","251"
"ID0245","Daansphere Manifold","d01061cf-3e5a-58f5-ba23-fb8c1cc298d3","","","RTE:P951.3894:T1.5676","951.3894","1.5676","manifest","1909145648566","5","252"
"ID0246","Π-Kissing Topology","28a7eb0b-f19e-5fd6-8e87-4d2d5387589f","","","RTE:P955.2726:T1.5740","955.2726","1.5740","manifest","9091456485669","6","253"
"ID0247","Cymatic Resonance Control at 432 Hz","62e41666-8ae2-57d2-9aa1-8f39632e812e","","","RTE:P959.1559:T1.5804","959.1559","1.5804","manifest","0914564856692","4","254"
"ID0248","Furiene–TZP Energy Extraction Protocol","1e85a598-1d0c-5e4b-a307-0a9a5d62ff88","","","RTE:P963.0391:T1.5868","963.0391","1.5868","manifest","9145648566923","8","255"
"ID0249","Quantum Metamaterial Information Metric","9ab45abc-9b9e-5381-a16a-48d8446533da","","","RTE:P966.9223:T1.5932","966.9223","1.5932","manifest","1456485669234","5","256"
"ID0250","Lemniscate Infinity Manifold","a1a4d678-4408-55aa-b24e-8929680a5306","","","RTE:P970.8055:T1.5996","970.8055","1.5996","manifest","4564856692346","6","257"
"ID0251","Infinite-Order Saddle Singularity","ff7d6dbf-dc1e-597e-a339-f912d4162a41","","","RTE:P974.6887:T1.6060","974.6887","1.6060","manifest","5648566923460","6","258"
"ID0252","Harmonic Bessel Standing Waves","53e3735d-88cb-5509-80fb-1899007e1f2d","","","RTE:P978.5720:T1.6124","978.5720","1.6124","manifest","6485669234603","9","259"
"ID0253","Infinite-Order Phase Transition","f1abd09d-b782-5840-9acf-993f13c3cb65","","","RTE:P982.4552:T1.6188","982.4552","1.6188","manifest","4856692346034","2","260"
"ID0254","Resurgent Trans-Series Regularization","a1ef9112-9f8a-5b98-a700-74a138052c97","","","RTE:P986.3384:T1.6252","986.3384","1.6252","manifest","8566923460348","3","261"
"ID0255","Topological Quantization and Defect Stability","5158238c-0f60-561a-aff8-51ae9057f1b2","","","RTE:P990.2216:T1.6316","990.2216","1.6316","manifest","5669234603486","4","262"
"ID0256","Dimensional Reduction and Holography","7ee51c87-0642-5b1f-b5ae-c665c828f542","","","RTE:P994.1049:T1.6380","994.1049","1.6380","manifest","6692346034861","6","263"
"ID0257","Anisotropic Curvature Singularities","a3b4e7db-4ccb-593a-b4c2-b86ef3f818dd","","","RTE:P997.9881:T1.6444","997.9881","1.6444","manifest","6923460348610","0","264"
"ID0258","Topological Compensation and Local Energy Flows","f5f8dc66-3902-5f5f-be25-b0aa9957df8b","","","RTE:P1001.8713:T1.6508","1001.8713","1.6508","manifest","9234603486104","3","265"
"ID0259","Mathematical Unity at the TZP","8ae484eb-fb2f-5e2c-8406-4f363b4ae820","","","RTE:P1005.7545:T1.6572","1005.7545","1.6572","manifest","2346034861045","4","266"
"ID0260","Asymptotic Series and Zeta Regularization","7c15252b-db7e-5187-a079-3b7ab7a01b43","","","RTE:P1009.6377:T1.6636","1009.6377","1.6636","manifest","3460348610454","8","267"
"ID0261","Bessel Standing Wave Quantization","d97882ab-74d4-52f3-9060-fd51043c37ac","","","RTE:P1013.5210:T1.6700","1013.5210","1.6700","manifest","4603486104543","6","268"
"ID0262","Mechanical–Magnetic Coupling Operator","0e5007d1-bbe8-5791-ae4d-c619d3e61a03","","","RTE:P1017.4042:T1.6764","1017.4042","1.6764","manifest","6034861045432","1","269"
