dep_rung,dep_id,dependent_rung,dependent_id,reason
10333,ID10847,10334,ID10848,gold_spine_sequence:bessel_residual_spinal_tap
10334,ID10848,10335,ID10849,gold_spine_sequence:bessel_residual_spinal_tap
10335,ID10849,10336,ID10850,gold_spine_sequence:bessel_residual_spinal_tap
10336,ID10850,10337,ID10851,gold_spine_sequence:bessel_residual_spinal_tap
10337,ID10851,10338,ID10852,gold_spine_sequence:bessel_residual_spinal_tap
10338,ID10852,10339,ID10853,gold_spine_sequence:bessel_residual_spinal_tap
10339,ID10853,10340,ID10854,gold_spine_sequence:bessel_residual_spinal_tap
10340,ID10854,10341,ID10855,gold_spine_sequence:bessel_residual_spinal_tap
10341,ID10855,10342,ID10856,gold_spine_sequence:bessel_residual_spinal_tap
10342,ID10856,10343,ID10857,gold_spine_sequence:bessel_residual_spinal_tap
10343,ID10857,10344,ID10858,gold_spine_sequence:bessel_residual_spinal_tap
10344,ID10858,10345,ID10859,gold_spine_sequence:bessel_residual_spinal_tap
10345,ID10859,10346,ID10860,gold_spine_sequence:bessel_residual_spinal_tap
10347,ID10861,10348,ID10862,gold_spine_sequence:nested_hyperspherical_enclosure
10348,ID10862,10349,ID10863,gold_spine_sequence:nested_hyperspherical_enclosure
10349,ID10863,10350,ID10864,gold_spine_sequence:nested_hyperspherical_enclosure
10350,ID10864,10351,ID10865,gold_spine_sequence:nested_hyperspherical_enclosure
10351,ID10865,10352,ID10866,gold_spine_sequence:nested_hyperspherical_enclosure
10352,ID10866,10353,ID10867,gold_spine_sequence:nested_hyperspherical_enclosure
10353,ID10867,10354,ID10868,gold_spine_sequence:nested_hyperspherical_enclosure
10354,ID10868,10355,ID10869,gold_spine_sequence:nested_hyperspherical_enclosure
10355,ID10869,10356,ID10870,gold_spine_sequence:nested_hyperspherical_enclosure
10356,ID10870,10357,ID10871,gold_spine_sequence:nested_hyperspherical_enclosure
